timestamp,ax,ay,az
0,-0.7277,-0.6295,-0.2849
20,-0.7969,-0.5917,-0.3058
40,-0.7583,-0.5726,-0.3129
60,-0.7783,-0.5883,-0.3164
80,-0.802,-0.6094,-0.3667
100,-0.8112,-0.521,-0.3468
120,-0.8291,-0.485,-0.3531
140,-0.7659,-0.4961,-0.3479
160,-0.6738,-0.5763,-0.3615
180,-0.6746,-0.6075,-0.3737
200,-0.7046,-0.5704,-0.4026
220,-0.7172,-0.5769,-0.412
240,-0.7063,-0.5909,-0.4127
260,-0.6959,-0.5929,-0.4064
280,-0.697,-0.577,-0.4122
300,-0.6997,-0.5847,-0.3966
320,-0.687,-0.6046,-0.426
340,-0.7056,-0.5806,-0.4014
360,-0.7108,-0.5811,-0.4426
380,-0.7158,-0.5601,-0.4474
400,-0.6855,-0.5789,-0.4414
420,-0.6857,-0.5627,-0.4327
440,-0.7037,-0.557,-0.3749
460,-0.7383,-0.5438,-0.3737
480,-0.7285,-0.5367,-0.3859
500,-0.7161,-0.5719,-0.3981
520,-0.7279,-0.5941,-0.4216
540,-0.7434,-0.5829,-0.4181
560,-0.7433,-0.556,-0.3848
580,-0.7213,-0.5735,-0.369
600,-0.7068,-0.5778,-0.3251
620,-0.7363,-0.6053,-0.3423
640,-0.731,-0.6129,-0.3341
660,-0.6801,-0.6198,-0.2589
680,-0.7137,-0.6201,-0.2648
700,-0.7549,-0.5916,-0.2596
720,-0.7246,-0.6241,-0.2909
740,-0.7097,-0.5941,-0.229
760,-0.7053,-0.6385,-0.2234
780,-0.734,-0.6691,-0.2412
800,-0.7249,-0.6515,-0.2256
820,-0.7402,-0.6373,-0.2155
840,-0.7316,-0.6572,-0.1733
860,-0.6832,-0.7134,-0.1719
880,-0.6542,-0.7043,-0.1777
900,-0.6699,-0.7112,-0.1849
920,-0.6757,-0.6985,-0.1934
940,-0.674,-0.7233,-0.2113
960,-0.6676,-0.703,-0.1976
980,-0.6899,-0.6857,-0.1893
1000,-0.686,-0.6854,-0.1917
1020,-0.6812,-0.7073,-0.202
1040,-0.6644,-0.6946,-0.1989
1060,-0.6652,-0.6941,-0.2006
1080,-0.7136,-0.6627,-0.1937
1100,-0.7484,-0.6383,-0.1935
1120,-0.6737,-0.7239,-0.1843
1140,-0.6772,-0.7468,-0.1654
1160,-0.6359,-0.7034,-0.1787
1180,-0.6954,-0.6766,-0.2006
1200,-0.7737,-0.6288,-0.1656
1220,-0.7747,-0.6179,-0.0712
1240,-0.8993,-0.483,0.0247
1260,-0.7139,-0.6631,-0.451
1280,-0.754,-0.7438,-0.3198
1300,-0.6664,-0.7241,-0.2942
1320,-0.5115,-0.5957,-0.3374
1340,-0.5475,-0.5071,-0.2384
1360,-0.5879,-0.574,-0.1774
1380,-1.0378,-0.7917,0.2089
1400,-0.6469,-0.8857,-0.1456
1420,-0.677,-0.6301,-0.1467
1440,-0.8052,-0.629,-0.1243
1460,-0.6587,-0.587,-0.0769
1480,-0.6425,-0.7058,-0.1388
1500,-0.6609,-0.7542,-0.1707
1520,-0.6707,-0.6622,-0.1896
1540,-0.589,-0.6875,-0.2246
1560,-0.5431,-0.7939,-0.2057
1580,-0.7848,-0.6014,-0.0842
1600,-1.0853,-0.2583,-0.1547
1620,-1.0405,-0.4817,-0.4031
1640,-0.8221,-0.6792,-0.382
1660,-0.8282,-0.5004,-0.2383
1680,-0.8026,-0.5205,-0.2883
1700,-0.7654,-0.4861,-0.2156
1720,-0.8074,-0.5145,-0.375
1740,-0.7905,-0.4789,-0.2974
1760,-0.8032,-0.514,-0.2782
1780,-0.8376,-0.4896,-0.3444
1800,-0.7656,-0.4733,-0.2943
1820,-0.8113,-0.4678,-0.2412
1840,-0.8964,-0.3984,-0.3102
1860,-0.8846,-0.4648,-0.2577
1880,-0.8116,-0.4829,-0.2217
1900,-0.7858,-0.4943,-0.2461
1920,-0.8295,-0.481,-0.2256
1940,-0.9036,-0.4604,-0.2195
1960,-0.9049,-0.4153,-0.2844
1980,-0.8486,-0.4596,-0.2124
2000,-0.8379,-0.469,-0.2115
2020,-0.863,-0.4636,-0.2164
2040,-0.8569,-0.4857,-0.177
2060,-0.9103,-0.4353,-0.1532
2080,-0.8716,-0.4531,-0.1692
2100,-0.8239,-0.4829,-0.16
2120,-0.9008,-0.4032,-0.1416
2140,-0.9548,-0.3767,-0.2516
2160,-0.8563,-0.4305,-0.2106
2180,-0.8715,-0.4203,-0.1709
2200,-0.8768,-0.3811,-0.2087
2220,-0.8988,-0.4495,-0.1582
2240,-0.9385,-0.4076,-0.2095
2260,-0.8309,-0.4089,-0.2535
2280,-0.8347,-0.4803,-0.1882
2300,-0.8704,-0.4441,-0.2018
2320,-0.8934,-0.4218,-0.2327
2340,-0.8616,-0.4404,-0.1886
2360,-0.8605,-0.3979,-0.1573
2380,-0.8975,-0.4155,-0.1635
2400,-0.9434,-0.4458,-0.2101
2420,-0.8953,-0.4475,-0.2567
2440,-0.8253,-0.4352,-0.1448
2460,-0.7799,-0.4913,-0.2269
2480,-0.7979,-0.4711,-0.2383
2500,-0.8091,-0.5092,-0.1809
2520,-0.824,-0.4761,-0.317
2540,-0.7316,-0.5427,-0.1775
2560,-0.793,-0.551,-0.2238
2580,-0.9581,-0.4854,-0.2872
2600,-0.8832,-0.4949,-0.1879
2620,-0.814,-0.47,-0.1702
