timestamp,ax,ay,az
0,-0.8218,0.0189,0.5356
20,-0.822,0.0166,0.5383
40,-0.8214,0.0199,0.5359
60,-0.8218,0.0192,0.5359
80,-0.8225,0.0183,0.5374
100,-0.821,0.0178,0.5372
120,-0.8195,0.0198,0.5361
140,-0.8223,0.02,0.5378
160,-0.8224,0.0167,0.5367
180,-0.821,0.0177,0.5371
200,-0.8232,0.0193,0.5376
220,-0.8198,0.0203,0.5376
240,-0.8198,0.0199,0.5409
260,-0.8231,0.0193,0.5372
280,-0.8236,0.0187,0.5355
300,-0.8184,0.0172,0.5397
320,-0.8206,0.0195,0.5419
340,-0.8196,0.021,0.5426
360,-0.8245,0.0168,0.5355
380,-0.8208,0.0156,0.5325
400,-0.8311,0.0116,0.5321
420,-0.8285,0.0127,0.5289
440,-0.8264,0.0116,0.5366
460,-0.8156,0.0236,0.5483
480,-0.8173,0.0247,0.5436
500,-0.8173,0.0139,0.5409
520,-0.8125,0.0089,0.5428
540,-0.8188,0.0087,0.5393
560,-0.8243,0.0226,0.5321
580,-0.8248,0.0229,0.5393
600,-0.8179,0.0227,0.5475
620,-0.813,0.0237,0.5476
640,-0.8124,0.0184,0.5493
660,-0.8112,0.0195,0.5529
680,-0.8094,0.0273,0.5518
700,-0.8103,0.0309,0.5515
720,-0.8123,0.0316,0.5508
740,-0.8186,0.031,0.5432
760,-0.8184,0.0248,0.5436
780,-0.8181,0.0249,0.5439
800,-0.8142,0.0229,0.5496
820,-0.8132,0.0226,0.5479
840,-0.8171,0.0209,0.5459
860,-0.8199,0.0212,0.5393
880,-0.8219,0.0179,0.5404
900,-0.8196,0.0214,0.5433
920,-0.8195,0.0198,0.5413
940,-0.8151,0.02,0.5453
960,-0.8163,0.0254,0.5471
980,-0.8218,0.0186,0.5416
1000,-0.8174,0.0242,0.538
1020,-0.8192,0.0228,0.5432
1040,-0.8131,0.0243,0.5488
1060,-0.8123,0.0295,0.5509
1080,-0.8123,0.0277,0.547
1100,-0.8263,0.0212,0.5396
1120,-0.8252,0.0179,0.5338
1140,-0.8201,0.0194,0.5411
1160,-0.8124,0.0211,0.5511
1180,-0.8038,0.0208,0.5548
1200,-0.8093,0.0272,0.5499
1220,-0.8276,0.0261,0.5303
1240,-0.8296,0.0264,0.5322
1260,-0.8135,0.0149,0.5441
1280,-0.8075,0.0215,0.5594
1300,-0.7991,0.0234,0.5454
1320,-0.8304,0.0327,0.5492
1340,-0.8086,0.0211,0.541
1360,-0.8066,0.0259,0.5583
1380,-0.7974,0.0223,0.5577
1400,-0.8196,0.017,0.5482
1420,-0.8296,0.0178,0.5273
1440,-0.8455,0.0204,0.5195
1460,-0.8342,0.0195,0.5233
1480,-0.8353,0.014,0.5299
1500,-0.8267,0.0175,0.5342
1520,-0.8208,0.0208,0.5358
1540,-0.8226,0.0179,0.5367
1560,-0.8229,0.02,0.5348
1580,-0.8226,0.0271,0.536
1600,-0.8199,0.0282,0.5397
1620,-0.8148,0.027,0.5419
1640,-0.8177,0.0275,0.5424
