timestamp,ax,ay,az,label
0.097,-0.8217,-0.5017,-0.3768,resting
0.097,-0.8015,-0.4143,-0.2523,resting
0.097,-0.7273,-0.5304,-0.2695,resting
0.099,-0.7534,-0.5912,-0.2444,resting
0.099,-0.7843,-0.6091,-0.2047,resting
0.119,-0.8259,-0.5573,-0.2223,resting
0.170,-0.7446,-0.6603,-0.2662,resting
0.230,-0.6963,-0.6887,-0.3195,resting
0.284,-0.7202,-0.5764,-0.2268,resting
0.337,-0.7533,-0.5774,-0.2791,resting
0.387,-0.7823,-0.5984,-0.3162,resting
0.437,-0.7311,-0.6075,-0.3181,resting
0.498,-0.7468,-0.6194,-0.2881,resting
0.552,-0.7336,-0.6094,-0.283,resting
0.608,-0.7852,-0.5625,-0.2302,resting
0.661,-0.827,-0.5347,-0.2183,resting
0.716,-0.7195,-0.6493,-0.2323,resting
0.769,-0.7125,-0.6824,-0.2312,resting
0.825,-0.7283,-0.6526,-0.2579,resting
0.879,-0.7064,-0.6436,-0.3113,resting
0.931,-0.6844,-0.6187,-0.3608,resting
0.985,-0.7053,-0.5684,-0.3572,resting
1.039,-0.7589,-0.6176,-0.3356,resting
1.087,-0.7272,-0.6506,-0.2568,resting
1.147,-0.7278,-0.6254,-0.2659,resting
1.194,-0.7289,-0.6057,-0.3052,resting
1.252,-0.7214,-0.5836,-0.3248,resting
1.305,-0.7432,-0.6302,-0.33,resting
1.361,-0.8123,-0.5814,-0.2434,resting
1.415,-0.8383,-0.4518,-0.2993,resting
1.469,-0.7517,-0.5139,-0.3358,resting
1.520,-0.7974,-0.4812,-0.3876,resting
1.576,-0.7922,-0.4476,-0.394,resting
1.630,-0.7599,-0.4729,-0.4513,resting
1.679,-0.8635,-0.4192,-0.486,resting
1.732,-0.838,-0.4165,-0.4545,resting
1.787,-0.8176,-0.3986,-0.4464,resting
1.844,-0.7517,-0.4298,-0.4188,resting
1.895,-0.7491,-0.3652,-0.3687,resting
1.954,-0.761,-0.3917,-0.4468,resting
2.003,-0.7882,-0.4669,-0.4171,resting
2.051,-0.8262,-0.4624,-0.4329,resting
2.115,-0.8131,-0.4532,-0.4861,resting
2.163,-0.8859,-0.2576,-0.4525,resting
2.212,-0.8467,-0.3447,-0.3759,resting
2.276,-0.8198,-0.2983,-0.3981,resting
2.330,-0.7607,-0.3673,-0.365,resting
2.373,-0.7676,-0.3617,-0.3462,resting
2.437,-0.8451,-0.3489,-0.3677,resting
2.484,-0.9269,-0.306,-0.4447,resting
2.546,-0.8479,-0.3778,-0.3026,resting
