timestamp,ax,ay,az
0,-0.8712,-0.3612,-0.3357
20,-0.859,-0.3748,-0.3528
40,-0.8629,-0.3735,-0.3469
60,-0.8434,-0.3519,-0.3422
80,-0.8719,-0.3918,-0.3889
100,-0.8126,-0.387,-0.3804
120,-0.8528,-0.3861,-0.376
140,-0.866,-0.3678,-0.3527
160,-0.8739,-0.3545,-0.3437
180,-0.8567,-0.3601,-0.3391
200,-0.8602,-0.3683,-0.3441
220,-0.8561,-0.3649,-0.3556
240,-0.8683,-0.3654,-0.3658
260,-0.8583,-0.3865,-0.3881
280,-0.8101,-0.4113,-0.3613
300,-0.8561,-0.3354,-0.3413
320,-0.8413,-0.3656,-0.3668
340,-0.8442,-0.3512,-0.3711
360,-0.8634,-0.3589,-0.4058
380,-0.8617,-0.3774,-0.3988
400,-0.8405,-0.3405,-0.3679
420,-0.8397,-0.3503,-0.3701
440,-0.8516,-0.3646,-0.374
460,-0.8586,-0.3597,-0.3716
480,-0.8329,-0.3729,-0.395
500,-0.8427,-0.3842,-0.4153
520,-0.8058,-0.4294,-0.4702
540,-0.7992,-0.4109,-0.4167
560,-0.8406,-0.4192,-0.4028
580,-0.8184,-0.4309,-0.3792
600,-0.796,-0.4677,-0.3849
620,-0.7827,-0.4719,-0.3666
640,-0.8043,-0.4725,-0.3495
660,-0.8047,-0.4694,-0.3232
680,-0.8031,-0.4954,-0.3446
700,-0.7798,-0.4916,-0.3268
720,-0.8042,-0.5115,-0.335
740,-0.8052,-0.4849,-0.3007
760,-0.8167,-0.5006,-0.3184
780,-0.7928,-0.5094,-0.3118
800,-0.77,-0.5115,-0.3196
820,-0.7795,-0.5515,-0.3223
840,-0.7803,-0.5087,-0.302
860,-0.7914,-0.5244,-0.3453
880,-0.8013,-0.5201,-0.3262
900,-0.7621,-0.5221,-0.3414
920,-0.7812,-0.5276,-0.3247
940,-0.7854,-0.5149,-0.3264
960,-0.7859,-0.5342,-0.3484
980,-0.7745,-0.5175,-0.3467
1000,-0.7667,-0.5322,-0.351
1020,-0.7689,-0.5291,-0.3624
1040,-0.7654,-0.5175,-0.3657
1060,-0.7753,-0.5178,-0.3577
1080,-0.7804,-0.5038,-0.3396
1100,-0.7872,-0.5117,-0.3601
1120,-0.7615,-0.5177,-0.3702
1140,-0.7706,-0.5543,-0.3269
1160,-0.7692,-0.4994,-0.3235
1180,-0.8003,-0.5909,-0.3148
1200,-0.8113,-0.5847,-0.2727
1220,-0.7249,-0.5681,-0.332
1240,-0.7273,-0.6613,-0.3298
1260,-0.8196,-0.5475,-0.2906
1280,-0.7449,-0.4689,-0.328
1300,-0.7432,-0.5221,-0.3972
1320,-0.78,-0.4825,-0.3624
1340,-0.7671,-0.3914,-0.4363
1360,-0.8151,-0.4154,-0.3806
1380,-0.9763,-0.3475,-0.3146
1400,-0.9135,-0.3323,-0.452
1420,-0.8896,-0.3301,-0.3929
1440,-0.9,-0.3126,-0.3845
1460,-0.8669,-0.3302,-0.3517
1480,-0.8909,-0.296,-0.2753
1500,-0.8481,-0.2502,-0.2869
1520,-0.9117,-0.2881,-0.2565
1540,-0.8916,-0.2714,-0.1943
1560,-0.9448,-0.1915,-0.1586
1580,-0.9554,-0.2024,-0.1326
1600,-0.9967,-0.2203,-0.1285
1620,-1.004,-0.2228,-0.1036
1640,-0.9181,-0.2791,-0.1624
1660,-0.9855,-0.2167,-0.1024
1680,-0.9196,-0.2314,-0.1118
1700,-0.953,-0.2369,-0.0662
1720,-1.011,-0.2581,-0.087
1740,-0.9846,-0.2527,-0.0958
1760,-0.9392,-0.2528,-0.105
1780,-0.9058,-0.2346,-0.0945
1800,-0.9447,-0.2158,-0.1119
1820,-0.9473,-0.2279,-0.1134
1840,-0.98,-0.2601,-0.1115
1860,-1.0643,-0.2826,-0.1499
1880,-1.0281,-0.2412,-0.1426
1900,-0.8562,-0.2338,-0.1469
1920,-0.8607,-0.267,-0.0814
1940,-0.9449,-0.2471,-0.042
1960,-0.9963,-0.2869,-0.1339
1980,-0.9618,-0.277,-0.1315
2000,-0.9108,-0.2872,-0.2208
2020,-0.9677,-0.1855,-0.1746
2040,-0.978,-0.167,-0.1364
2060,-1.0563,-0.1849,-0.1016
2080,-0.9435,-0.2322,-0.0582
2100,-1.0044,-0.2579,-0.0653
2120,-1.0114,-0.1996,-0.1803
2140,-0.7985,-0.13,-0.2184
2160,-0.7615,-0.4152,0.0408
2180,-1.1823,-0.0765,0.0684
2200,-1.0021,-0.249,-0.3507
2220,-0.9552,-0.2405,0.0
2240,-0.89,-0.2937,-0.3032
2260,-0.9668,-0.2671,-0.1174
2280,-0.9503,-0.359,-0.2941
2300,-0.9707,-0.1754,-0.1097
2320,-0.901,-0.2722,-0.203
2340,-0.97,-0.2828,-0.2729
2360,-0.9458,-0.2944,-0.2543
2380,-0.9478,-0.2424,-0.2228
2400,-0.9606,-0.3021,-0.3013
2420,-0.9425,-0.3177,-0.2688
2440,-0.916,-0.3149,-0.2717
2460,-0.8593,-0.3662,-0.2373
2480,-0.8594,-0.2648,-0.2671
2500,-0.8977,-0.3406,-0.3547
2520,-0.8984,-0.3232,-0.4178
2540,-0.7924,-0.3761,-0.3406
2560,-0.7047,-0.436,-0.3973
2580,-0.7186,-0.439,-0.4197
2600,-0.6678,-0.4575,-0.41
2620,-0.8359,-0.5405,-0.4044
2640,-0.9414,-0.4705,-0.3621
2660,-0.7233,-0.5586,-0.3665
2680,-0.7872,-0.5243,-0.254
2700,-0.9174,-0.4912,-0.2173
2720,-0.8606,-0.4302,-0.2141
2740,-0.786,-0.5979,-0.3336
2760,-0.7559,-0.6586,-0.3073
2780,-0.7037,-0.6349,-0.2584
2800,-0.7389,-0.5415,-0.3013
2820,-0.75,-0.5936,-0.3921
2840,-0.7611,-0.6809,-0.2646
2860,-0.8176,-0.5021,-0.1942
2880,-0.8628,-0.4454,-0.2111
2900,-0.7561,-0.5044,-0.2703
2920,-0.8777,-0.4762,-0.2744
2940,-0.8599,-0.3904,-0.2683
2960,-0.7808,-0.5054,-0.3129
2980,-0.8322,-0.5236,-0.3308
3000,-0.7782,-0.4955,-0.3296
3020,-0.8252,-0.4321,-0.3285
3040,-0.8265,-0.4331,-0.3143
3060,-0.8356,-0.4816,-0.2987
3080,-0.8253,-0.4525,-0.2952
3100,-0.8274,-0.4534,-0.3313
3120,-0.8102,-0.4891,-0.3472
3140,-0.8127,-0.495,-0.3492
3160,-0.8406,-0.4813,-0.4341
3180,-0.8199,-0.4666,-0.4482
3200,-0.7731,-0.4554,-0.3116
3220,-0.7914,-0.3954,-0.3208
3240,-0.8607,-0.4309,-0.3738
3260,-0.8235,-0.4377,-0.3119
3280,-0.824,-0.376,-0.3063
3300,-0.8433,-0.3624,-0.3179
3320,-0.8192,-0.3939,-0.2878
3340,-0.8657,-0.4386,-0.3314
3360,-0.842,-0.3838,-0.4476
3380,-0.8694,-0.5574,-0.4426
3400,-0.7606,-0.5109,-0.4496
3420,-0.5785,-0.6132,-0.4148
3440,-0.7848,-0.5002,-0.4873
3460,-0.8998,-0.3833,-0.411
3480,-0.804,-0.4203,-0.3556
3500,-0.7534,-0.3699,-0.2549
3520,-0.8658,-0.3767,-0.3748
3540,-0.9165,-0.351,-0.3141
3560,-0.8751,-0.3585,-0.311
3580,-0.8311,-0.3954,-0.3027
3600,-0.7778,-0.3998,-0.3339
3620,-0.795,-0.4731,-0.3865
3640,-0.879,-0.443,-0.3668
3660,-0.8611,-0.4259,-0.3451
3680,-0.8418,-0.4216,-0.3947
3700,-0.8627,-0.4038,-0.3823
3720,-0.9069,-0.3525,-0.3912
3740,-0.7753,-0.4352,-0.394
3760,-0.7704,-0.4445,-0.3409
3780,-0.7792,-0.4746,-0.4076
3800,-0.8281,-0.4027,-0.2889
3820,-0.9407,-0.2986,-0.2664
3840,-0.9017,-0.3286,-0.3064
3860,-0.8025,-0.3771,-0.337
3880,-0.8105,-0.4812,-0.385
3900,-0.8335,-0.4531,-0.3324
3920,-0.7898,-0.4724,-0.3978
3940,-0.7819,-0.4741,-0.3344
3960,-0.7882,-0.5239,-0.3701
3980,-0.8807,-0.4402,-0.4064
4000,-0.8585,-0.4784,-0.3329
4020,-0.8354,-0.45,-0.4073
4040,-0.787,-0.4371,-0.3883
4060,-0.7997,-0.4324,-0.3502
4080,-0.817,-0.3978,-0.3125
4100,-0.8176,-0.3059,-0.2473
4120,-0.7998,-0.3883,-0.2792
4140,-0.9131,-0.5978,-0.2994
4160,-0.8639,-0.5208,-0.2914
4180,-0.6797,-0.5265,-0.334
4200,-0.7612,-0.5277,-0.1794
4220,-0.9178,-0.4894,-0.2914
4240,-0.8176,-0.5251,-0.2698
4260,-0.7511,-0.5659,-0.2212
4280,-0.7878,-0.577,-0.259
4300,-0.7938,-0.5719,-0.2156
4320,-0.8242,-0.5403,-0.2251
4340,-0.854,-0.4967,-0.196
4360,-0.8621,-0.4792,-0.2085
4380,-0.84,-0.4906,-0.2401
4400,-0.8263,-0.4872,-0.2468
4420,-0.7914,-0.4949,-0.2264
4440,-0.7935,-0.4934,-0.2227
4460,-0.8527,-0.4883,-0.2229
4480,-0.8875,-0.4995,-0.2412
4500,-0.8447,-0.4908,-0.2839
4520,-0.823,-0.5009,-0.3242
4540,-0.7522,-0.4987,-0.2983
4560,-0.7701,-0.4645,-0.323
4580,-0.848,-0.4347,-0.3112
4600,-0.8284,-0.4133,-0.3136
4620,-0.8411,-0.4065,-0.335
4640,-0.8563,-0.4353,-0.3771
4660,-0.8632,-0.4283,-0.3608
4680,-0.8323,-0.4293,-0.3563
4700,-0.8113,-0.4596,-0.3964
4720,-0.7955,-0.4447,-0.3546
4740,-0.7391,-0.4092,-0.3391
4760,-0.8019,-0.4084,-0.403
4780,-0.8136,-0.4423,-0.3806
4800,-0.8129,-0.4606,-0.423
4820,-0.8364,-0.3972,-0.345
4840,-0.8505,-0.3882,-0.3916
4860,-0.7885,-0.479,-0.4061
4880,-0.7778,-0.5084,-0.4235
4900,-0.8188,-0.4178,-0.4122
4920,-0.8158,-0.4171,-0.4045
4940,-0.8213,-0.4454,-0.3713
4960,-0.7677,-0.4539,-0.3839
4980,-0.7979,-0.4567,-0.3866
5000,-0.8071,-0.4591,-0.4005
5020,-0.8185,-0.4287,-0.3728
5040,-0.8005,-0.46,-0.4095
5060,-0.7936,-0.4598,-0.3931
5080,-0.8055,-0.4503,-0.3754
5100,-0.8179,-0.4381,-0.3918
5120,-0.8251,-0.4377,-0.3905
5140,-0.7954,-0.4542,-0.3933
5160,-0.7762,-0.4725,-0.4067
5180,-0.7758,-0.4833,-0.4
5200,-0.7985,-0.4822,-0.3855
5220,-0.7867,-0.4648,-0.3729
5240,-0.8024,-0.4548,-0.3798
5260,-0.8036,-0.444,-0.3618
5280,-0.803,-0.4601,-0.391
5300,-0.811,-0.4888,-0.3893
5320,-0.7921,-0.4719,-0.3901
5340,-0.7859,-0.4829,-0.3859
5360,-0.7665,-0.4878,-0.3616
5380,-0.7899,-0.5007,-0.3779
5400,-0.7833,-0.4768,-0.3615
5420,-0.7982,-0.4618,-0.3556
5440,-0.8015,-0.4719,-0.3713
5460,-0.8099,-0.4741,-0.3694
5480,-0.8011,-0.4661,-0.3761
5500,-0.7827,-0.4923,-0.373
5520,-0.7863,-0.4741,-0.3627
5540,-0.8062,-0.4674,-0.3688
5560,-0.801,-0.4821,-0.3798
5580,-0.7893,-0.4878,-0.3651
5600,-0.8197,-0.4774,-0.3527
5620,-0.801,-0.4678,-0.3615
5640,-0.8108,-0.4651,-0.3451
5660,-0.7987,-0.4716,-0.3579
5680,-0.7937,-0.4868,-0.3718
5700,-0.793,-0.4789,-0.3667
5720,-0.8057,-0.4839,-0.3708
5740,-0.7881,-0.4828,-0.3741
5760,-0.7855,-0.4874,-0.3824
5780,-0.7799,-0.4729,-0.3672
5800,-0.7931,-0.4802,-0.3724
5820,-0.7891,-0.4869,-0.3851
5840,-0.8021,-0.4816,-0.3782
5860,-0.79,-0.4766,-0.3811
5880,-0.802,-0.474,-0.3682
5900,-0.7639,-0.5388,-0.3723
