timestamp,ax,ay,az
0,-0.7689,-0.4741,0.4489
20,-0.7002,-0.5575,0.4437
40,-0.7012,-0.5475,0.4297
60,-0.8534,-0.5027,0.4219
80,-0.7798,-0.4058,0.3478
100,-0.6664,-0.4763,0.3073
120,-0.7904,-0.5632,0.4126
140,-0.924,-0.5881,0.447
160,-0.8368,-0.4707,0.2942
180,-0.7633,-0.3853,0.1967
200,-0.7549,-0.495,0.257
220,-0.7472,-0.6738,0.2009
240,-0.7915,-0.5243,0.0966
260,-0.8097,-0.4803,0.1542
280,-0.859,-0.4744,0.1522
300,-0.8761,-0.5087,0.188
320,-0.8566,-0.5021,0.2153
340,-0.825,-0.4041,0.1996
360,-0.7717,-0.5349,0.2949
380,-0.8025,-0.6522,0.2235
400,-0.8286,-0.5006,0.1556
420,-0.8724,-0.5286,0.1365
440,-0.8341,-0.5558,0.1355
460,-0.8464,-0.5702,0.111
480,-0.8635,-0.4799,0.1102
500,-0.5623,-1.2135,-0.045
520,-0.6677,-0.2245,0.0702
540,-0.7141,-0.5261,0.2643
560,-0.829,-0.6239,0.1675
580,-0.8502,-0.4524,0.2744
600,-0.7749,-0.4856,0.2679
620,-0.7235,-0.5526,0.3175
640,-0.7448,-0.4392,0.2574
660,-0.8201,-0.5527,0.2404
680,-0.6094,-1.0094,0.1387
700,-0.8181,-0.3083,0.4253
720,-0.7606,-0.4751,0.4308
740,-0.7896,-0.5825,0.4047
760,-0.7303,-0.5369,0.3429
780,-0.7809,-0.5803,0.4381
800,-0.8555,-0.5311,0.4395
820,-0.7035,-0.5731,0.4178
840,-0.6884,-0.4327,0.552
860,-0.5959,-0.4805,0.1904
880,-0.8158,-0.1984,0.5183
900,-0.5601,-0.671,0.3656
920,-0.6552,-0.8163,0.3969
940,-0.6851,-0.6201,0.4808
960,-0.7069,-0.6515,0.4313
980,-0.715,-0.5474,0.41
1000,-0.7266,-0.5006,0.4333
1020,-0.6981,-0.5236,0.3441
1040,-0.8114,-0.5518,0.3827
1060,-0.6669,-0.816,0.2875
1080,-0.5763,-0.6344,0.0062
1100,-0.7468,-0.5577,0.2969
1120,-0.7866,-0.6438,0.2488
1140,-0.8007,-0.6296,0.3538
1160,-0.7761,-0.5262,0.2006
1180,-0.7769,-0.5078,0.1992
1200,-0.7964,-0.5342,0.2371
1220,-0.7953,-0.5773,0.1737
1240,-0.7814,-0.6254,0.1617
1260,-0.7698,-0.6584,0.141
1280,-0.7626,-0.6047,0.1613
1300,-0.7655,-0.5739,0.1458
1320,-0.7882,-0.604,0.1678
1340,-0.8318,-0.545,0.178
1360,-0.8807,-0.4812,0.1355
1380,-0.8735,-0.479,0.1261
1400,-0.8358,-0.5212,0.1376
1420,-0.7981,-0.579,0.175
1440,-0.7893,-0.549,0.1621
1460,-0.8315,-0.5051,0.1191
1480,-0.8684,-0.4852,0.1356
1500,-0.827,-0.5741,0.1686
1520,-0.7764,-0.5756,0.1522
1540,-0.7592,-0.6115,0.1761
1560,-0.8038,-0.5488,0.1768
1580,-0.8309,-0.521,0.2266
1600,-0.8114,-0.5505,0.2882
1620,-0.8087,-0.4902,0.3291
1640,-0.8038,-0.4546,0.3097
1660,-0.827,-0.4889,0.3457
1680,-0.8271,-0.4851,0.4692
1700,-0.7635,-0.4133,0.5231
1720,-0.7096,-0.3167,0.5006
1740,-0.7623,-0.2645,0.5416
1760,-0.8593,-0.1945,0.5665
1780,-0.8402,-0.0778,0.4918
1800,-0.8057,-0.0076,0.4324
1820,-0.7985,-0.182,0.4597
1840,-0.876,-0.1584,0.5033
1860,-0.8617,-0.1881,0.5481
1880,-0.8573,-0.2456,0.5427
1900,-0.8555,-0.2029,0.5154
1920,-0.8175,-0.2361,0.5399
1940,-0.7991,-0.2505,0.5323
1960,-0.7548,-0.2971,0.5195
1980,-0.6398,-0.4093,0.5736
2000,-0.7107,-0.4304,0.5101
2020,-0.8251,-0.3278,0.5525
2040,-0.7292,-0.2834,0.4702
2060,-0.7361,-0.3812,0.3265
2080,-0.9052,-0.4519,0.4484
2100,-0.7242,-0.5208,0.3949
2120,-0.6328,-0.5472,0.244
2140,-0.8912,-0.5759,0.344
2160,-0.9998,-0.4291,0.4447
2180,-0.8431,-0.4102,0.1772
2200,-0.7455,-0.4697,0.2114
2220,-0.7324,-0.5385,0.1803
2240,-0.8346,-0.5214,0.2379
2260,-0.8312,-0.5425,0.1962
2280,-0.8623,-0.5148,0.1697
2300,-0.8457,-0.5165,0.1586
2320,-0.83,-0.5225,0.1735
2340,-0.8234,-0.5186,0.189
2360,-0.8313,-0.5203,0.2076
2380,-0.85,-0.5131,0.1831
2400,-0.8608,-0.4984,0.1575
2420,-0.8534,-0.5103,0.1489
2440,-0.8474,-0.5228,0.1647
2460,-0.8453,-0.4911,0.1412
2480,-0.8423,-0.5134,0.1631
2500,-0.8326,-0.527,0.1595
