timestamp,ax,ay,az
0,-1.3171,0.3608,0.2045
20,-0.4214,-0.1538,0.1921
40,-0.9708,0.0533,0.2721
60,-1.0773,0.0664,-0.1619
80,-0.8735,0.0178,0.0647
100,-0.9116,-0.0367,0.092
120,-0.9038,0.0791,0.0566
140,-0.8906,0.1526,0.1458
160,-0.9304,0.0732,-0.005
180,-1.0721,-0.0426,-0.1171
200,-1.1281,-0.2103,0.0764
220,-1.2361,0.1434,0.4188
240,-1.104,0.1318,0.2625
260,-1.2581,0.0618,0.4077
280,-1.1226,0.0995,-0.0063
300,-0.8036,0.0625,0.0367
320,-0.793,0.0957,0.0665
340,-0.7061,0.0812,-0.0874
360,-0.7677,0.2925,-0.4136
380,-1.203,-0.0088,-0.2357
400,-1.084,0.3485,0.0132
420,-1.4423,0.2231,0.3418
440,-0.7318,-0.1453,-0.0038
460,-0.9335,-0.0074,0.3672
480,-1.0515,-0.0624,0.1183
500,-0.9369,-0.0107,0.0353
520,-1.012,0.061,0.073
540,-1.0535,0.1172,0.1338
560,-0.9956,0.2909,0.0804
580,-0.973,0.0635,0.1194
600,-0.974,0.0125,0.2024
620,-0.9396,0.0076,0.1508
640,-0.9862,0.0698,0.0969
660,-0.9991,0.0796,0.0563
680,-1.0024,0.0045,0.0867
700,-0.9803,0.067,0.1556
720,-0.9978,0.0453,0.1036
740,-0.9598,0.0383,0.1344
760,-0.9692,0.0531,0.1382
780,-0.9828,0.0603,0.1389
800,-0.9962,0.0382,0.113
820,-0.9811,0.0623,0.1166
840,-0.9932,0.0684,0.1121
860,-1.0,0.047,0.1025
880,-1.0142,0.0347,0.0739
900,-0.9882,0.0613,0.0898
920,-0.9792,0.0714,0.0754
940,-0.9941,0.0602,0.0659
960,-0.9912,0.0553,0.0585
980,-0.9882,0.0558,0.101
1000,-0.9958,0.0892,0.0829
1020,-0.9882,0.1027,0.0839
1040,-0.9865,0.0885,0.1057
1060,-0.9791,0.1047,0.132
1080,-0.9799,0.0894,0.0953
1100,-0.9944,0.1047,0.0992
1120,-0.9927,0.092,0.097
1140,-0.9899,0.0848,0.0807
1160,-0.9825,0.0923,0.0892
1180,-0.9796,0.1024,0.1145
1200,-0.9875,0.0966,0.1306
1220,-1.001,0.1138,0.1139
1240,-0.978,0.0941,0.092
1260,-0.9703,0.09,0.0919
1280,-0.9784,0.0898,0.0804
1300,-0.9879,0.0942,0.0691
1320,-0.9669,0.0994,0.0787
1340,-1.0017,0.1158,0.0625
1360,-0.9883,0.0959,0.1254
1380,-0.9744,0.1183,0.1185
1400,-0.954,0.1162,0.155
1420,-0.9564,0.1733,0.1974
1440,-0.995,0.2046,0.0199
1460,-1.0583,0.1918,-0.0874
1480,-1.0748,0.1547,0.001
1500,-1.0012,0.1168,-0.0986
1520,-0.9907,0.1438,-0.0999
1540,-0.9175,0.1201,-0.1216
1560,-0.8761,0.0963,-0.1794
1580,-0.8915,0.0665,-0.2465
1600,-0.9263,0.0658,-0.3044
1620,-0.962,0.0564,-0.3127
1640,-0.9727,0.067,-0.3452
1660,-1.5247,0.2537,-0.0822
1680,-1.0347,0.2678,0.2515
1700,-0.6455,0.04,-0.1403
1720,-0.9045,0.0161,0.3889
1740,-1.0697,0.1537,0.2833
1760,-0.895,0.0365,0.1141
1780,-1.0586,0.0746,0.1188
1800,-0.9115,0.0115,0.1068
1820,-0.9441,0.0743,-0.0092
1840,-0.9208,0.0889,0.1814
1860,-0.9478,0.0745,0.0844
1880,-0.9889,-0.0543,-0.0447
1900,-1.0243,-0.0039,-0.0002
1920,-1.2341,-0.0365,-0.0516
1940,-1.1558,0.0463,0.2979
1960,-0.9359,0.2617,0.4485
1980,-1.1534,0.0719,0.288
2000,-1.0946,0.0503,0.0294
2020,-0.8475,0.0414,-0.1162
2040,-0.7238,0.1018,-0.0015
2060,-0.5808,0.004,-0.189
2080,-0.8624,0.1323,-0.3551
2100,-1.1583,0.1217,-0.2333
2120,-1.0513,0.2236,-0.3762
2140,-1.0865,0.3521,-0.271
2160,-1.4382,0.0646,0.1958
2180,-0.6735,-0.0725,0.1122
2200,-0.7666,-0.1593,0.353
2220,-0.9772,0.0212,0.2871
2240,-0.7507,0.036,0.1652
2260,-0.9371,0.0468,0.1678
2280,-0.9485,0.0723,0.1085
2300,-0.9087,0.0585,0.1411
2320,-0.9774,0.0918,0.0018
2340,-0.9652,-0.1255,-0.2816
2360,-1.171,-0.3009,-0.0887
2380,-1.0677,0.3505,0.5896
2400,-1.2394,0.4095,0.7959
2420,-1.312,0.0016,-0.0516
2440,-1.1908,0.0768,-0.1979
2460,-0.7462,0.0834,-0.0365
2480,-0.5155,-0.0087,0.0464
2500,-0.5598,0.0146,-0.1168
2520,-0.9332,0.1625,-0.2634
2540,-1.2994,0.1865,-0.2341
2560,-1.2677,0.3455,-0.4089
2580,-1.5898,0.235,0.3003
2600,-0.558,-0.1642,0.1219
2620,-0.9336,0.0012,0.2928
2640,-0.9728,0.0001,-0.1124
2660,-0.6689,0.0264,0.2465
2680,-0.8373,0.1167,0.3193
2700,-0.9722,0.0144,0.1036
2720,-0.8997,0.0289,0.1089
2740,-0.9534,0.0961,-0.1541
2760,-1.0739,0.0074,-0.0524
2780,-1.1525,0.0302,-0.0916
2800,-1.0314,0.0072,0.2545
2820,-0.9805,0.182,0.4066
2840,-1.3607,0.0477,0.3696
2860,-1.1863,-0.0555,-0.1084
2880,-0.7286,-0.0358,-0.1426
2900,-0.6439,0.093,0.041
2920,-0.6053,0.0709,-0.063
