timestamp,ax,ay,az,label
0.120,-0.8298,-0.4037,-0.3771,walking
0.121,-0.8494,-0.3722,-0.3662,walking
0.122,-0.8331,-0.4044,-0.3313,walking
0.124,-0.7064,-0.4453,-0.4373,walking
0.125,-0.7538,-0.4913,-0.4037,walking
0.126,-0.8367,-0.3861,-0.4196,walking
0.127,-0.8838,-0.4486,-0.4276,walking
0.128,-0.8955,-0.4059,-0.3201,walking
0.129,-0.7753,-0.5372,-0.3799,walking
0.130,-0.7134,-0.6309,-0.4021,walking
0.132,-0.8109,-0.556,-0.3228,walking
0.133,-0.9169,-0.2998,-0.3065,walking
0.134,-0.9088,-0.2852,-0.2854,walking
0.135,-0.7734,-0.4904,-0.3463,walking
0.137,-0.7136,-0.7124,-0.402,walking
0.138,-0.7578,-0.5941,-0.3446,walking
0.138,-0.8867,-0.3754,-0.2504,walking
0.139,-0.7994,-0.3977,-0.3527,walking
0.140,-0.5779,-0.6127,-0.3925,walking
0.141,-0.739,-0.5996,-0.5483,walking
0.141,-1.1372,-0.3939,-0.6801,walking
0.143,-0.8673,-0.3669,-0.5627,walking
0.144,-0.4631,-0.578,-0.1973,walking
0.145,-0.681,-0.4663,-0.3572,walking
0.146,-0.7336,-0.3975,-0.335,walking
0.148,-0.7233,-0.4153,-0.4303,walking
0.149,-0.7239,-0.5796,-0.457,walking
0.149,-0.6827,-0.6013,-0.4712,walking
0.151,-0.5991,-0.4756,-0.3792,walking
0.151,-0.6807,-0.5673,-0.1167,walking
0.152,-1.02,-1.0055,-0.4019,walking
0.153,-0.7139,-0.542,-0.0637,walking
0.153,-0.7655,-0.527,-0.2809,walking
0.154,-0.8278,-0.5812,-0.2865,walking
0.155,-0.8231,-0.5532,-0.278,walking
0.156,-0.7466,-0.5385,-0.3384,walking
0.157,-0.7419,-0.5471,-0.2987,walking
0.158,-0.9585,-0.3872,-0.1873,walking
0.158,-0.9191,-0.3112,-0.2898,walking
0.159,-0.7261,-0.6007,-0.3948,walking
0.160,-0.6731,-0.6801,-0.394,walking
0.161,-0.804,-0.507,-0.3226,walking
0.162,-0.8208,-0.4657,-0.3318,walking
0.162,-0.7914,-0.5021,-0.3435,walking
0.164,-0.8199,-0.5358,-0.3546,walking
0.164,-0.8362,-0.4768,-0.2822,walking
0.164,-0.8405,-0.4347,-0.3689,walking
0.165,-0.6962,-0.5454,-0.4403,walking
0.165,-0.6661,-0.5999,-0.5237,walking
0.165,-0.7985,-0.4629,-0.4789,walking
0.167,-0.8191,-0.4357,-0.3787,walking
0.167,-0.7944,-0.4668,-0.3807,walking
0.168,-0.7303,-0.5448,-0.3285,walking
0.168,-0.7255,-0.5621,-0.3301,walking
0.168,-0.7103,-0.6229,-0.355,walking
