timestamp,ax,ay,az
0,-0.9408,-0.1228,-0.0734
20,-1.0354,0.0067,0.0927
40,-1.0037,-0.0497,0.0079
60,-0.9849,-0.0726,-0.0688
80,-0.9987,-0.0498,-0.0619
100,-0.9846,-0.0632,-0.0952
120,-0.9967,-0.0713,-0.1039
140,-0.991,-0.0682,-0.0813
160,-0.9994,-0.0493,-0.0853
180,-0.9893,-0.0657,-0.1075
200,-0.9679,-0.0842,-0.1561
220,-0.989,-0.1052,-0.1777
240,-0.9777,-0.1066,-0.2089
260,-0.9637,-0.1251,-0.2017
280,-0.9875,-0.1106,-0.1512
300,-0.9836,-0.0773,-0.1333
320,-0.9913,-0.0704,-0.1411
340,-1.0289,-0.0663,-0.0721
360,-0.8872,-0.1401,-0.1647
380,-1.0212,-0.1052,-0.2606
400,-1.022,-0.0541,-0.1544
420,-0.9647,-0.0526,-0.1289
440,-0.9921,-0.057,-0.1534
460,-0.9725,-0.0798,-0.1594
480,-0.9807,-0.0802,-0.1835
500,-0.9595,-0.0837,-0.2173
520,-0.9788,-0.0885,-0.1926
540,-0.9894,-0.076,-0.2001
560,-0.9752,-0.0624,-0.1581
580,-0.9968,-0.0444,-0.1477
600,-0.989,-0.0641,-0.1484
620,-0.9946,-0.0508,-0.1307
640,-0.9846,-0.0524,-0.1534
660,-0.9844,-0.0592,-0.1445
680,-0.9883,-0.0653,-0.1428
700,-0.9995,-0.0464,-0.1053
720,-0.9827,-0.0543,-0.1244
740,-0.9951,-0.0555,-0.1366
760,-0.9749,-0.0651,-0.1364
780,-0.9854,-0.054,-0.14
800,-0.9894,-0.0608,-0.1382
820,-0.9824,-0.0616,-0.1477
840,-0.9921,-0.0568,-0.1442
860,-0.9923,-0.0225,-0.1002
880,-0.9954,-0.0386,-0.1265
900,-0.9958,-0.0271,-0.0948
920,-0.9969,-0.0229,-0.1038
940,-0.9816,-0.0352,-0.1212
960,-0.9963,-0.0366,-0.1267
980,-0.9934,-0.032,-0.1248
1000,-0.9993,-0.014,-0.1091
1020,-0.9861,-0.0253,-0.1294
1040,-0.9895,-0.0294,-0.0985
1060,-0.989,-0.0215,-0.0983
1080,-0.9885,-0.0186,-0.1085
1100,-0.9913,-0.0165,-0.1315
1120,-0.9884,-0.022,-0.1311
1140,-0.9857,-0.0239,-0.1412
1160,-0.9937,-0.0201,-0.1366
1180,-0.9888,-0.0211,-0.132
1200,-0.9932,-0.0082,-0.132
1220,-0.9863,-0.0061,-0.1342
1240,-0.9901,-0.0029,-0.1371
1260,-0.9908,-0.0084,-0.1475
1280,-0.9851,-0.0231,-0.1637
1300,-0.9873,-0.0176,-0.1559
1320,-0.9835,-0.0175,-0.1353
1340,-0.994,-0.007,-0.1512
1360,-0.9915,-0.0181,-0.1416
1380,-0.9858,-0.0199,-0.1331
1400,-0.9835,-0.0229,-0.1353
1420,-0.9968,-0.022,-0.126
1440,-0.9844,-0.0332,-0.1456
1460,-0.9817,-0.016,-0.1382
1480,-0.9958,-0.0126,-0.1289
1500,-0.9935,-0.0063,-0.1134
1520,-0.9984,0.012,-0.1195
1540,-0.9915,-0.0211,-0.1298
1560,-0.9891,-0.0234,-0.1238
1580,-0.998,-0.0341,-0.1052
1600,-1.0046,0.0333,-0.1012
1620,-0.9823,0.0513,-0.0105
1640,-0.9757,0.0336,-0.1393
1660,-0.9611,-0.0037,-0.2114
1680,-0.9423,-0.0264,-0.359
1700,-1.0032,-0.0548,-0.412
1720,-0.9229,-0.0164,-0.3634
1740,-0.8823,0.0674,-0.3615
1760,-0.877,0.0626,-0.3824
1780,-0.8782,0.1095,-0.4
1800,-0.9556,0.0958,-0.4406
1820,-1.1824,0.1512,-0.3477
1840,-0.89,0.0809,-0.2292
1860,-0.9612,0.0452,-0.2665
1880,-0.994,0.0283,-0.0952
1900,-0.9149,-0.0242,0.0028
1920,-0.9338,-0.0981,-0.0426
1940,-1.0453,-0.1006,-0.155
1960,-1.0247,-0.0833,-0.0713
1980,-0.9547,-0.0237,-0.0105
2000,-0.9587,-0.0974,-0.1127
2020,-0.9867,-0.1621,-0.2538
2040,-1.0149,-0.0654,-0.156
2060,-0.9878,-0.0048,-0.0801
2080,-0.9469,-0.0891,-0.0083
2100,-0.947,-0.141,-0.1158
2120,-1.0281,-0.1643,-0.2417
2140,-1.0947,-0.1469,-0.2415
2160,-1.0269,-0.2699,-0.324
2180,-0.9282,0.0386,0.0214
2200,-0.99,0.1482,-0.0059
2220,-1.2885,-0.0668,-0.2511
2240,-1.0629,0.0016,-0.2753
2260,-0.8158,-0.1022,-0.2635
2280,-0.7811,-0.0487,-0.2742
2300,-0.7382,0.0293,-0.2303
2320,-0.7267,-0.0454,-0.2841
2340,-1.0215,-0.1346,-0.5378
2360,-1.0388,-0.119,-0.5361
2380,-1.1698,0.0419,-0.3607
2400,-1.0676,0.1688,-0.2146
2420,-0.8073,-0.1179,-0.2848
2440,-0.9292,0.0679,0.1122
2460,-1.041,-0.0723,-0.0454
2480,-0.9375,-0.1068,-0.1249
2500,-0.941,-0.0099,-0.0184
2520,-0.9932,-0.0632,-0.0376
2540,-0.9777,-0.0951,-0.1251
2560,-0.9462,-0.0652,-0.1188
2580,-0.9797,-0.0596,-0.1552
2600,-0.9384,-0.0962,-0.1494
2620,-0.9955,-0.046,-0.1169
2640,-1.0461,-0.0931,-0.0723
2660,-1.2046,-0.1555,-0.0818
2680,-0.9647,0.0427,0.0236
2700,-1.2826,0.0222,0.0677
2720,-1.0839,-0.1133,-0.3906
2740,-0.9198,-0.179,-0.2289
2760,-0.7369,-0.0071,-0.2091
2780,-0.681,-0.0616,-0.1943
2800,-0.7651,-0.0322,-0.4131
2820,-1.0044,-0.0646,-0.5916
2840,-1.1604,0.0532,-0.4503
2860,-1.0385,0.0826,-0.2723
2880,-1.0793,0.1771,-0.0916
2900,-0.8978,-0.1483,0.0269
2920,-0.9934,-0.047,0.1019
2940,-1.108,-0.0659,-0.0121
2960,-1.0919,-0.1333,-0.0623
2980,-1.0366,-0.0431,-0.0088
3000,-0.9009,0.0398,-0.2345
3020,-0.9276,-0.0208,-0.172
3040,-0.8702,-0.0425,-0.0797
3060,-1.1681,-0.0129,-0.0099
3080,-0.825,-0.0995,-0.1158
3100,-1.0343,-0.1003,-0.0937
3120,-1.0374,0.0856,0.0138
3140,-1.0176,-0.0823,-0.0745
3160,-1.0165,0.0304,0.1057
3180,-0.9331,0.0011,0.0015
3200,-1.0212,-0.0101,-0.1017
3220,-1.0388,-0.0962,-0.1562
3240,-0.9221,-0.0181,-0.2045
3260,-0.9485,-0.0393,-0.2184
3280,-1.0912,0.116,-0.1267
3300,-0.989,0.0337,-0.1971
3320,-1.0134,0.0162,-0.38
3340,-1.0453,-0.042,-0.267
3360,-0.8898,0.0226,-0.2948
3380,-0.8055,0.0303,-0.2772
3400,-0.8101,-0.0115,-0.365
3420,-0.8805,-0.0084,-0.3451
3440,-1.0424,-0.0557,-0.4667
3460,-1.0332,-0.0621,-0.4768
3480,-1.1937,-0.0667,-0.3459
3500,-0.754,0.0017,-0.3707
3520,-1.0712,-0.1141,-0.2163
3540,-1.0363,0.043,-0.0551
3560,-0.8341,-0.0387,-0.0599
3580,-1.0125,-0.1339,-0.204
3600,-0.996,-0.0453,-0.1071
3620,-0.9198,-0.0604,-0.0323
3640,-0.9504,-0.0067,0.007
3660,-0.9889,-0.0354,-0.0745
3680,-1.0085,-0.0293,-0.0952
3700,-0.9583,-0.1333,-0.1803
3720,-1.0073,-0.12,-0.1362
3740,-1.0657,-0.0889,-0.2367
3760,-1.0912,-0.3198,-0.1908
3780,-0.9232,0.0201,-0.0299
3800,-1.3556,0.2971,0.1632
3820,-1.1942,-0.1196,-0.1672
3840,-0.9662,-0.1179,-0.3888
3860,-0.7135,0.0057,-0.1162
3880,-0.653,0.0468,-0.0344
3900,-0.719,0.0153,-0.2074
3920,-0.8562,0.0033,-0.5869
3940,-1.0928,-0.0817,-0.5035
3960,-0.9762,-0.0519,-0.4075
3980,-1.5474,0.2238,-0.208
4000,-0.9561,-0.0529,-0.0804
4020,-0.7103,-0.0424,0.0643
4040,-1.2124,-0.2081,-0.1246
