timestamp,ax,ay,az,label
0.118,-0.8188,-0.1431,-0.3353,running
0.118,-1.0317,-0.4236,-0.1394,running
0.119,-0.9729,-0.4229,-0.3339,running
0.119,-0.9919,-0.2291,-0.3195,running
0.120,-0.9175,-0.2214,-0.2731,running
0.121,-0.8248,-0.2562,-0.2556,running
0.121,-0.8845,-0.1973,-0.2421,running
0.122,-0.9437,-0.1932,-0.1957,running
0.123,-0.9388,-0.1648,-0.1659,running
0.123,-0.9446,-0.1581,-0.1653,running
0.124,-0.9791,-0.1753,-0.1575,running
0.124,-0.9952,-0.1559,-0.1591,running
0.125,-1.0139,-0.1428,-0.1573,running
0.126,-0.9987,-0.13,-0.1351,running
0.126,-0.9692,-0.2003,-0.1393,running
0.127,-0.9385,-0.179,-0.1097,running
0.128,-0.9573,-0.1776,-0.1259,running
0.128,-0.9713,-0.1445,-0.1066,running
0.129,-0.9722,-0.1257,-0.1038,running
0.130,-0.9938,-0.1658,-0.1172,running
0.130,-0.9924,-0.187,-0.1121,running
0.131,-0.9948,-0.1416,-0.0947,running
0.131,-0.9851,-0.1171,-0.0807,running
0.132,-0.9774,-0.1299,-0.0764,running
0.132,-0.983,-0.1469,-0.0834,running
0.133,-0.9645,-0.1139,-0.0901,running
0.133,-0.9647,-0.1183,-0.0874,running
0.135,-0.9775,-0.0956,-0.0808,running
0.135,-0.9915,-0.0852,-0.077,running
0.136,-0.9955,-0.0944,-0.0804,running
0.136,-0.994,-0.126,-0.0764,running
0.137,-0.9739,-0.1311,-0.0922,running
0.137,-0.9814,-0.1124,-0.0858,running
0.138,-0.9807,-0.1198,-0.0895,running
0.138,-0.9818,-0.1287,-0.089,running
0.139,-0.978,-0.1328,-0.087,running
0.139,-0.9824,-0.144,-0.101,running
0.140,-1.0018,-0.1344,-0.1187,running
0.141,-0.9697,-0.1281,-0.1257,running
0.142,-0.9807,-0.136,-0.1039,running
0.142,-0.9673,-0.1686,-0.11,running
0.143,-0.9431,-0.1686,-0.0951,running
0.144,-0.9357,-0.1598,-0.0972,running
0.144,-0.9878,-0.2043,-0.1268,running
0.145,-1.0593,-0.1586,-0.1317,running
0.145,-1.0046,-0.1801,-0.1167,running
0.146,-0.9913,-0.1809,-0.1304,running
0.147,-0.9846,-0.1759,-0.1355,running
0.147,-0.9915,-0.1996,-0.1346,running
0.148,-0.9568,-0.1667,-0.1313,running
0.148,-0.9784,-0.1313,-0.1494,running
0.149,-0.9717,-0.1171,-0.121,running
0.149,-0.9275,-0.1646,-0.1539,running
