timestamp,ax,ay,az
0,-0.9592,-1.5898,-0.2278
20,-0.7378,-1.1049,0.3125
40,-0.6702,-0.2444,0.2869
60,-0.0947,0.563,0.4945
80,-0.3604,0.8146,-0.5559
100,-0.33,-0.8668,0.7784
120,-1.1344,-3.3771,-0.0061
140,-1.0924,-0.8279,0.5051
160,-0.7869,-0.4906,0.193
180,-0.3485,0.1511,0.0763
200,0.2095,0.1097,-0.147
220,0.3422,-0.0934,0.4161
240,-2.4487,-1.6077,-1.6108
260,-1.1011,-0.2539,0.2346
280,-0.8647,-0.1378,0.0736
300,-0.7664,-1.1914,0.0109
320,-0.7465,-0.7461,0.0758
340,-0.5935,-0.6632,0.1957
360,-0.525,-0.3032,0.0913
380,-0.8027,-0.49,0.262
400,-0.9991,-0.5295,0.2429
420,-0.6362,-0.9075,0.26
440,-0.7411,-0.5234,0.4342
460,-0.9207,-0.2612,0.4161
480,-0.7429,-0.3666,0.2299
500,-0.6165,-0.7065,0.147
520,-0.7245,-0.498,0.4458
540,-0.7775,-0.5238,0.3348
560,-0.7708,-0.5669,0.4174
580,-0.7181,-0.5286,0.4086
600,-0.7341,-0.4081,0.2792
620,-0.8788,-0.4691,0.3215
640,-0.8419,-0.5896,0.2983
660,-0.6577,-0.6176,0.2427
680,-0.5176,-0.658,0.1707
700,-0.9897,-0.7562,0.389
720,-0.8175,-0.5326,0.1923
740,-0.729,-0.5153,0.114
760,-0.865,-0.6455,0.1996
780,-0.8041,-0.6001,0.1609
800,-0.7747,-0.5378,0.2117
820,-0.7565,-0.443,0.1295
840,-0.8085,-0.5741,0.2158
860,-0.7476,-0.6075,0.2556
880,-0.8313,-0.4626,0.2494
900,-0.8878,-0.3395,0.2344
920,-0.8411,-0.5879,0.2635
940,-0.7932,-0.5187,0.2882
960,-0.7845,-0.4554,0.3118
980,-0.8633,-0.4968,0.2639
1000,-0.8948,-0.4902,0.2852
1020,-0.8395,-0.4102,0.2466
1040,-0.7444,-0.4572,0.246
1060,-0.9009,-0.4436,0.2468
1080,-0.8552,-0.4465,0.2631
1100,-0.8673,-0.4014,0.2533
1120,-0.8572,-0.4332,0.2677
1140,-0.87,-0.3925,0.2937
1160,-0.8434,-0.4695,0.3016
1180,-0.8605,-0.4656,0.3235
1200,-0.835,-0.4552,0.3156
1220,-0.8226,-0.4268,0.3116
1240,-0.8428,-0.4237,0.285
1260,-0.8524,-0.4335,0.3203
1280,-0.8208,-0.464,0.293
1300,-0.8273,-0.4346,0.3055
1320,-0.8411,-0.4313,0.3013
1340,-0.8459,-0.4465,0.295
1360,-0.7974,-0.4954,0.3142
1380,-0.8243,-0.462,0.293
1400,-0.8494,-0.4075,0.3259
1420,-0.8466,-0.4144,0.3087
1440,-0.8204,-0.4468,0.3114
1460,-0.8467,-0.4591,0.3051
1480,-0.8088,-0.4813,0.303
1500,-0.8383,-0.4468,0.3102
1520,-0.8406,-0.4316,0.3101
1540,-0.8431,-0.4319,0.3092
1560,-0.8379,-0.4427,0.3021
1580,-0.8403,-0.4133,0.3383
1600,-0.859,-0.4409,0.3345
1620,-0.813,-0.4967,0.3093
1640,-0.8153,-0.4777,0.2985
1660,-0.8082,-0.5005,0.2786
1680,-0.8391,-0.4358,0.2964
