timestamp,ax,ay,az
0,-0.1892,-0.1244,0.1327
20,0.009,1.0464,-0.2317
40,-2.0031,-0.6218,1.4685
60,-0.7728,-2.2797,0.8517
80,-1.8921,-0.0969,0.0939
100,-0.975,-0.313,0.0018
120,0.2706,-0.1058,0.0757
140,0.3085,0.3757,-0.4238
160,-0.436,0.1458,0.2561
180,-3.9995,-3.9995,2.0283
200,-0.5016,0.4924,-0.0913
220,-1.0593,-0.4781,0.4164
240,-1.3693,0.1846,0.3444
260,-0.7423,-0.1122,0.4962
280,-0.1602,-0.3131,0.2135
300,-0.4939,-0.2034,-0.057
320,-0.7888,0.1067,0.09
340,-1.7847,-1.0769,0.0483
360,-1.3107,-1.0135,0.3412
380,-1.5249,-0.4266,0.4526
400,-1.0417,-0.2565,0.1866
420,-0.7098,-0.2858,0.1239
440,-0.3628,-0.0858,0.1752
460,-0.3621,0.2218,0.2815
480,-1.0288,0.2916,0.0842
500,-0.5536,-0.9265,0.1956
520,-2.2971,-2.0916,-0.0433
540,-1.178,0.1039,-0.0944
560,-0.6904,-0.5162,0.0703
580,-1.0981,-0.8535,0.302
600,-0.6926,-0.3595,0.2318
620,-0.7136,-0.2229,0.1144
640,-0.7288,-0.3315,0.2465
660,-0.9639,-0.2927,0.2135
680,-0.7418,-0.322,0.1288
700,-1.0095,-0.4235,0.0427
720,-1.392,-0.4594,0.1371
740,-1.4186,-0.3667,0.4136
760,-0.7494,-0.2483,0.007
780,-0.637,-0.1409,0.2485
800,-0.6475,-0.2767,0.1235
820,-0.9176,-0.3074,0.156
840,-0.85,-0.425,0.1735
860,-0.8011,-0.2266,0.1606
880,-0.9304,-0.1636,0.1559
900,-0.967,0.0536,0.1241
920,-1.0216,0.0248,-0.0752
940,-1.1891,-0.083,0.2195
960,-1.0747,-1.2255,0.1481
980,-0.6852,-0.1829,0.2103
1000,-0.5518,-0.3732,0.2057
1020,-0.9928,-0.7186,0.1338
1040,-0.6392,-0.4926,0.0817
