timestamp,ax,ay,az
0,-0.9668,-0.1281,0.3929
20,-0.8169,-0.2004,0.3552
40,-0.8804,-0.3079,0.5586
60,-0.8667,-0.2048,0.3492
80,-0.8875,-0.1151,0.2935
100,-0.8802,-0.0116,0.2825
120,-1.0176,-0.0717,0.3322
140,-0.9417,-0.1318,0.3037
160,-0.854,-0.0735,0.3069
180,-0.98,-0.1483,0.2749
200,-0.9425,-0.1447,0.2631
220,-0.9436,-0.1295,0.2463
240,-0.9419,-0.1372,0.186
260,-0.9305,-0.1688,0.1818
280,-0.962,-0.186,0.2216
300,-0.9485,-0.1888,0.2137
320,-0.9457,-0.1548,0.1731
340,-0.9711,-0.1857,0.207
360,-0.9382,-0.1799,0.2136
380,-0.9423,-0.1995,0.2203
400,-0.9508,-0.1676,0.2058
420,-0.9698,-0.1709,0.2052
440,-0.9452,-0.1536,0.201
460,-0.9532,-0.1582,0.2104
480,-0.9517,-0.1702,0.2291
500,-0.9493,-0.1615,0.2159
520,-0.9384,-0.1768,0.214
540,-0.9529,-0.1729,0.2218
560,-0.9496,-0.1638,0.2067
580,-0.9583,-0.1666,0.2164
600,-0.9463,-0.1719,0.2094
620,-0.9415,-0.1663,0.2167
640,-0.947,-0.1696,0.2117
660,-0.9574,-0.1719,0.2126
680,-0.9677,-0.1698,0.2054
700,-0.9576,-0.1682,0.2104
720,-0.942,-0.1711,0.2102
740,-0.9363,-0.1844,0.2311
760,-0.9486,-0.183,0.2346
780,-0.9537,-0.1649,0.2246
800,-0.9598,-0.161,0.2119
820,-0.9469,-0.1443,0.2225
840,-0.96,-0.1561,0.2404
860,-0.9272,-0.1437,0.2208
880,-0.9631,-0.1501,0.2367
900,-0.9449,-0.1534,0.215
920,-0.9517,-0.1667,0.2292
940,-0.9528,-0.156,0.2163
960,-0.943,-0.1503,0.2206
980,-0.9541,-0.1571,0.2278
1000,-0.9526,-0.1561,0.2235
1020,-0.9569,-0.1709,0.2251
1040,-0.9452,-0.1646,0.2155
1060,-0.9507,-0.1653,0.2266
1080,-0.9476,-0.1615,0.2151
1100,-0.9517,-0.1589,0.2122
1120,-0.9606,-0.1716,0.2222
1140,-0.9441,-0.1608,0.214
1160,-0.9448,-0.1731,0.2107
1180,-0.9453,-0.1598,0.2124
1200,-0.9583,-0.1699,0.2048
1220,-0.959,-0.1537,0.2076
1240,-0.9558,-0.1562,0.2045
1260,-0.939,-0.1621,0.1936
1280,-0.9565,-0.1708,0.2117
1300,-0.9578,-0.1731,0.2014
1320,-0.959,-0.1642,0.1956
1340,-0.9543,-0.1707,0.1979
1360,-0.9546,-0.1572,0.204
1380,-0.9534,-0.17,0.2061
1400,-0.9519,-0.1599,0.194
1420,-0.9651,-0.1638,0.2076
1440,-0.954,-0.1635,0.1968
1460,-0.9581,-0.1538,0.1998
1480,-0.942,-0.1486,0.1881
1500,-0.9639,-0.1539,0.2095
1520,-0.9587,-0.152,0.198
1540,-0.9502,-0.1517,0.1963
1560,-0.9534,-0.1667,0.2115
1580,-0.9556,-0.1591,0.212
1600,-0.9518,-0.1633,0.1979
1620,-0.9714,-0.165,0.2239
1640,-0.9537,-0.1586,0.1984
1660,-0.9542,-0.1537,0.2114
1680,-0.9523,-0.1495,0.207
1700,-0.9574,-0.1493,0.1957
1720,-0.9498,-0.1595,0.2106
1740,-0.9628,-0.1573,0.2106
1760,-0.9417,-0.1553,0.2095
1780,-0.9529,-0.1447,0.2091
1800,-0.9626,-0.1559,0.203
1820,-0.9622,-0.152,0.2081
1840,-0.9563,-0.1531,0.2019
1860,-0.9431,-0.1539,0.2075
1880,-0.9554,-0.1549,0.2101
1900,-0.9537,-0.1521,0.2037
1920,-0.9668,-0.1481,0.2062
1940,-0.9552,-0.1531,0.1965
1960,-0.9492,-0.152,0.2081
1980,-0.9539,-0.1578,0.2115
2000,-0.9557,-0.1486,0.2004
2020,-0.9646,-0.1467,0.1885
2040,-0.9575,-0.1472,0.1962
2060,-0.9467,-0.1594,0.1974
2080,-0.9655,-0.1576,0.214
2100,-0.9589,-0.1653,0.1909
2120,-0.9596,-0.1571,0.1965
2140,-0.9553,-0.1576,0.1964
2160,-0.9526,-0.1625,0.193
2180,-0.9635,-0.1541,0.197
2200,-0.9563,-0.1588,0.1837
2220,-0.9584,-0.16,0.196
2240,-0.9513,-0.1576,0.1801
2260,-0.9618,-0.1581,0.2021
2280,-0.9565,-0.1576,0.2002
2300,-0.9512,-0.1477,0.1819
2320,-0.9578,-0.1528,0.2006
2340,-0.9572,-0.1542,0.1915
2360,-0.9558,-0.1534,0.1907
2380,-0.9564,-0.1674,0.2018
2400,-0.949,-0.1624,0.1979
2420,-0.9479,-0.1655,0.196
2440,-0.9612,-0.1763,0.2163
2460,-0.9578,-0.1725,0.2048
2480,-0.9601,-0.1791,0.1904
2500,-0.9518,-0.1808,0.1965
2520,-0.9481,-0.1898,0.2174
2540,-0.947,-0.1891,0.2189
2560,-0.9447,-0.1735,0.1987
2580,-0.9492,-0.1736,0.2103
2600,-0.9624,-0.1753,0.2191
2620,-0.957,-0.1636,0.2097
2640,-0.9318,-0.1848,0.2141
2660,-0.9335,-0.1643,0.2592
2680,-0.9329,-0.1375,0.2325
2700,-0.95,-0.1593,0.2605
2720,-0.937,-0.1401,0.2421
2740,-0.9509,-0.1693,0.2738
2760,-0.9414,-0.1792,0.2714
2780,-0.9431,-0.1721,0.2411
2800,-0.9438,-0.2144,0.2778
2820,-0.9319,-0.2108,0.2765
2840,-0.9155,-0.243,0.2991
2860,-0.8879,-0.2656,0.2974
2880,-0.8909,-0.2941,0.2899
2900,-0.9017,-0.3235,0.3057
2920,-0.9042,-0.3599,0.3282
2940,-0.8916,-0.3594,0.3091
2960,-0.8723,-0.3038,0.3262
2980,-0.8553,-0.3184,0.3647
3000,-0.8267,-0.2654,0.3569
3020,-0.8936,-0.2112,0.3108
3040,-0.9886,-0.1826,0.2384
3060,-0.9478,-0.157,0.228
3080,-0.9137,-0.2214,0.2976
3100,-0.9059,-0.1841,0.3092
3120,-0.9235,-0.1621,0.2993
3140,-0.9362,-0.1643,0.2832
3160,-0.8961,-0.1793,0.3215
3180,-0.9105,-0.1858,0.3643
3200,-1.0096,-0.0937,0.2607
3220,-0.92,-0.0717,0.223
3240,-0.8549,-0.1249,0.2734
3260,-0.7936,-0.2448,0.3892
3280,-0.832,-0.3148,0.5978
3300,-0.7349,-0.418,0.5865
3320,-0.8376,-0.2794,0.3976
3340,-0.825,-0.3109,0.2621
3360,-0.8092,-0.373,0.365
3380,-0.9379,-0.4276,0.3496
3400,-0.9229,-0.3453,0.2886
3420,-0.9833,-0.3021,0.1973
3440,-0.928,-0.3623,0.3265
3460,-0.8796,-0.3229,0.1584
3480,-0.8521,-0.2791,0.2047
3500,-0.9476,-0.3071,0.1938
3520,-0.9531,-0.2887,0.1741
3540,-0.9583,-0.2584,0.1343
3560,-0.9442,-0.2579,0.1344
3580,-0.9519,-0.2614,0.1937
3600,-0.9089,-0.2699,0.2051
3620,-0.9053,-0.2239,0.1307
3640,-0.9641,-0.2837,0.1908
3660,-0.8546,-0.2924,0.285
3680,-0.8395,-0.2136,0.3253
3700,-0.9562,-0.1758,0.3167
3720,-0.9979,-0.1356,0.2511
3740,-1.0962,-0.1652,0.3435
3760,-1.0662,-0.27,0.4539
3780,-0.9474,-0.182,0.2697
3800,-0.8958,-0.1884,0.135
3820,-0.7231,-0.2106,0.1936
3840,-0.2008,-0.25,0.3436
3860,-0.5773,-0.6545,0.3638
3880,-1.3127,-0.847,0.507
3900,-1.2089,-0.713,0.4603
3920,-1.1704,-0.5179,0.6167
3940,-0.9775,-0.343,0.4189
3960,-0.3854,-0.1244,0.1012
3980,0.2406,0.0767,0.2727
4000,-0.028,-0.0621,0.0103
4020,-1.8955,-0.3479,-0.0916
4040,-1.6176,-0.5398,0.5803
4060,-1.2456,0.099,0.5101
4080,-1.8909,-0.4597,0.2516
4100,-1.4266,-0.0844,-0.0035
4120,-0.8794,-0.1487,0.2557
4140,-0.0685,-0.2551,0.319
4160,0.1696,-0.0708,0.29
4180,0.6594,0.2156,0.5149
4200,-1.765,-0.7505,-0.1
4220,-2.6927,-0.7469,0.3395
4240,-2.233,-0.1884,0.0099
4260,-1.0681,-0.255,0.4574
4280,-0.3079,-0.0361,0.3219
4300,0.3475,0.0928,-0.0698
4320,0.304,-0.0045,-0.2158
4340,-0.3877,-0.0698,-0.0619
4360,-2.9735,-0.024,0.7002
4380,-1.9784,-0.5906,1.1075
4400,-1.4045,-0.0735,0.1348
4420,-0.9591,-0.0737,-0.0205
4440,0.0092,-0.6542,0.0427
4460,0.2642,-0.7434,0.7822
4480,0.5016,-0.1074,-0.0449
4500,-2.396,0.5085,0.4982
4520,-2.7643,-0.2101,-0.0563
4540,-1.5549,-0.3796,-0.0668
4560,-0.359,-0.2264,0.4106
4580,0.5719,0.1117,0.1172
4600,0.2826,-0.0433,-0.2474
4620,-0.637,0.2994,-0.0284
4640,-2.9005,0.2535,0.6179
4660,-1.7659,-0.7047,0.6467
4680,-1.5565,0.1064,-0.0427
4700,-1.0162,-0.171,0.1055
4720,-0.0162,-0.5812,0.0836
4740,0.4724,-0.6863,0.6166
4760,0.3232,-0.3549,0.0057
4780,-1.3734,0.0442,0.2572
4800,-3.2714,-0.9159,-0.8956
4820,-2.0526,-0.2368,0.2211
4840,-1.2123,-0.2008,0.4353
4860,-0.3739,-0.2441,-0.0052
4880,0.6599,0.2035,0.0043
4900,0.3058,-0.2305,-0.2048
4920,-0.8215,0.387,-0.2289
4940,-3.9995,-0.171,0.2726
4960,-1.615,-0.5037,0.2822
4980,-1.5032,-0.25,0.2112
5000,-0.3059,-0.4707,0.3041
5020,-0.1465,-0.7456,0.5547
5040,1.0345,-0.2456,0.3315
5060,-0.4799,0.1902,0.0264
5080,-3.7235,-0.4736,0.6399
5100,-2.3955,-0.7081,0.1704
5120,-1.4149,-0.2028,-0.0048
5140,-0.365,-0.1168,-0.0968
5160,0.5619,0.11,0.4174
5180,0.0265,-0.1702,0.0094
5200,-0.913,0.2043,-0.2563
5220,-2.5168,0.0326,0.5146
5240,-1.1561,-0.4663,0.558
5260,-1.5613,-0.2526,0.097
5280,-1.0359,-0.5803,0.0692
5300,-0.3042,-0.0259,-0.215
5320,0.7776,0.238,0.15
5340,-0.3958,-0.5399,0.1085
5360,-3.4358,-0.3615,1.2086
5380,-1.6652,-0.592,0.2422
5400,-1.0369,-0.3236,0.4109
5420,-0.2065,-0.0095,0.1102
5440,0.4746,0.0985,0.0392
5460,0.0665,-0.2521,-0.2301
5480,-1.5437,0.1084,-0.5349
5500,-2.3103,-0.7089,1.1278
5520,-1.7144,0.2335,0.3015
5540,-1.4011,-0.1311,0.0017
5560,-0.4238,-0.2632,-0.3395
5580,-0.0209,-0.2678,0.1149
5600,0.9445,-0.2187,0.828
5620,-0.4301,-0.1703,-0.0522
5640,-3.359,0.0934,0.411
5660,-2.4824,-0.6544,-0.5122
5680,-1.4547,-0.3574,-0.113
5700,-0.2791,-0.2849,0.5226
5720,0.375,0.1412,0.3323
5740,0.4611,0.1252,-0.2834
5760,0.0537,-0.076,-0.121
5780,-2.5829,1.0459,0.472
5800,-1.8684,-0.9302,1.4708
5820,-1.7743,0.6827,-0.0631
5840,-1.2035,0.0237,-0.3403
5860,-0.1432,-0.5952,-0.2448
5880,0.531,-0.3652,0.7684
5900,0.2098,-0.0598,0.0243
5920,-0.812,0.4147,0.0068
5940,-3.9995,-0.2019,-1.3441
5960,-1.9263,-0.3451,-0.1937
5980,-1.1051,-0.1472,0.0005
6000,0.0162,0.2325,0.1672
6020,0.5227,0.093,-0.1415
6040,0.1492,-0.0829,-0.3717
6060,-0.8922,-0.0183,-0.3347
6080,-3.9995,-2.0149,1.4656
6100,-1.2798,-0.7565,0.3346
6120,-1.3574,0.0087,-0.0538
6140,-0.5093,-0.3578,-0.3617
6160,-0.0725,-0.4745,0.1353
6180,0.7235,-1.2672,0.6084
6200,-0.5732,0.3507,-0.2747
6220,-3.9995,0.4805,-0.6047
6240,-2.1501,-0.6058,0.0793
6260,-1.295,-0.5026,0.249
6280,0.1678,-0.0907,0.104
6300,0.6974,-0.0266,0.2338
6320,0.2141,-0.2415,-0.0044
6340,-0.7428,0.1691,-0.3617
6360,-3.9995,-0.0892,-0.2018
6380,-1.4518,-0.6976,0.3046
6400,-1.7313,0.2872,-0.399
6420,-0.6324,-0.0031,-0.207
6440,-0.0498,-0.5853,-0.1901
6460,0.6385,-0.8335,0.6426
6480,-0.1136,0.3428,-0.255
6500,-2.1176,0.1848,0.3451
6520,-2.8901,-0.7122,-0.5857
6540,-1.8333,-0.0166,-0.1287
6560,-0.5177,-0.0446,0.2223
6580,0.3513,0.1575,0.1384
6600,0.6606,0.0555,0.0679
6620,0.0503,-0.4062,-0.0874
6640,-1.0883,0.3588,-0.1311
6660,-1.5128,-1.9193,0.6997
6680,-1.5057,0.3457,0.2748
6700,-1.4464,0.1161,-0.1622
6720,-0.5391,-0.2864,-0.2958
6740,-0.0592,-0.5571,0.0343
6760,0.5919,-0.671,0.522
6780,-0.0878,0.1118,-0.5682
6800,-2.344,0.3842,0.3973
6820,-2.7905,-0.9098,-0.287
6840,-1.6875,-0.2158,-0.0085
6860,-0.6844,-0.2183,0.2523
6880,0.1907,0.0828,0.1877
6900,0.6707,-0.1604,-0.0248
6920,0.2905,-0.3147,0.0033
6940,-1.6998,-0.2935,-0.646
6960,-1.587,-2.1578,0.5012
6980,-1.7789,0.1262,0.2064
7000,-1.5209,0.0737,-0.2831
7020,-0.8289,-0.2812,-0.2017
7040,0.0084,-0.2272,-0.0558
7060,1.1147,-0.4969,0.863
7080,0.0944,-0.0284,0.007
7100,-1.359,0.0493,0.1333
7120,-3.5386,-0.995,-1.1917
7140,-1.8416,-0.3091,-0.1235
7160,-1.2659,-0.3682,0.3042
7180,-0.2379,-0.0947,-0.0032
7200,0.2421,0.1483,-0.0063
7220,0.3868,-0.3849,0.0992
7240,-0.0262,0.1461,-0.2101
7260,-2.3801,0.4628,-0.2662
7280,-1.9562,-0.9845,0.8158
7300,-1.6885,0.1826,-0.0142
7320,-1.0461,-0.1754,-0.0576
7340,-0.5164,-0.0187,-0.0397
7360,-0.0321,-0.1235,-0.4287
7380,0.5603,-0.9465,1.0112
7400,-0.3676,-0.2496,-0.0314
7420,-2.5137,-0.1852,0.3198
7440,-1.99,-0.6174,-0.2246
7460,-1.7795,-0.0607,-0.1198
7480,-0.986,-0.3722,0.259
7500,-0.22,-0.2036,0.1686
7520,0.5127,-0.0997,0.2609
7540,0.1639,-0.1373,-0.0813
7560,-0.7039,-0.0168,-0.3641
7580,-3.4221,-0.9117,0.3416
7600,-1.8105,-0.6111,0.6466
7620,-1.5569,0.0031,0.0984
7640,-1.1754,0.0194,-0.1287
7660,-0.4382,-0.054,-0.1528
7680,0.1942,-0.147,-0.0344
7700,0.4199,-0.4305,0.6095
7720,-0.5696,-0.2435,0.0569
7740,-2.7194,-0.267,0.0355
7760,-2.3699,-0.8346,0.3896
7780,-1.6779,-0.4878,0.2633
7800,-1.316,-0.1603,0.2457
7820,-0.4412,-0.1345,0.0687
7840,0.0271,-0.0251,0.1158
7860,0.2936,-0.1766,0.2751
7880,-0.0582,-0.2417,-0.2688
7900,-2.3771,0.5095,0.2954
7920,-1.3945,-0.5941,0.9789
7940,-1.5695,0.2916,0.2429
7960,-1.4318,-0.1121,-0.0629
7980,-0.4507,-0.0007,-0.0994
8000,-0.0974,-0.3535,-0.0372
8020,0.9386,-0.5071,1.0219
8040,-0.4103,-0.1809,0.0725
8060,-3.499,-0.5579,-0.1631
8080,-2.27,-0.4818,-0.0408
8100,-1.4532,-0.313,0.2327
8120,-0.754,-0.0742,0.2238
8140,0.1597,0.0188,0.2789
8160,0.5123,-0.0186,0.0941
8180,0.1396,-0.0854,-0.2444
8200,-2.9948,0.6506,0.682
8220,-0.9283,-0.7382,0.5151
8240,-1.8945,0.2156,0.3776
8260,-1.5742,0.1324,-0.358
8280,-0.6411,-0.0101,-0.2125
8300,0.2428,0.1332,0.2739
8320,1.0946,-0.944,0.6859
8340,-0.3447,-0.0728,-0.2797
8360,-3.4144,-0.387,0.176
8380,-1.7617,-0.3579,0.0608
8400,-1.9084,-0.5278,0.1727
8420,-0.6848,-0.1722,0.3663
8440,0.2094,0.0664,0.0231
8460,0.3948,0.1028,0.0557
8480,-0.1616,0.1237,-0.1632
8500,-1.3508,-0.257,-0.293
8520,-1.6228,-1.0524,-0.0354
8540,-1.5243,-0.4166,0.264
8560,-1.6881,0.3607,-0.1288
8580,-0.6957,-0.0715,-0.0922
8600,0.1772,-0.2531,0.0887
8620,0.6097,-0.6727,-0.1182
8640,-0.1436,-0.3286,0.1014
8660,-1.5254,-0.2034,0.0374
8680,-2.5039,0.3511,-0.7532
8700,-1.8317,0.0104,0.1539
8720,-1.4779,-0.3276,-0.3909
8740,-0.0481,-0.214,-0.1611
8760,0.5883,-0.4387,-0.1278
8780,0.3275,0.2817,-0.4824
8800,-0.7948,0.7007,0.2571
8820,-3.9995,0.4636,0.0004
8840,-1.4077,-0.5277,0.257
8860,-1.9287,0.1163,-0.1266
8880,-0.6118,-0.8135,-0.3862
8900,0.0028,-0.3219,-0.0914
8920,0.1652,-0.9061,-0.1609
8940,0.2101,-0.4091,0.0703
8960,-1.6389,-0.4064,0.125
8980,-2.7557,-0.2686,-1.4943
9000,-2.006,0.1609,0.0577
9020,-1.2124,-0.6672,-0.4287
9040,-0.1805,0.0297,0.1586
9060,0.6877,0.0063,-0.0439
9080,0.379,-0.3914,0.0192
9100,-1.0112,0.4614,-0.4121
9120,-3.9995,-0.5857,0.0883
9140,-1.0946,-0.5857,0.2487
9160,-1.7843,0.5934,-0.2697
9180,0.0409,-0.2581,-0.1292
9200,-0.1018,-0.4061,-0.7196
9220,0.6233,-0.8285,0.1133
9240,-0.0574,-0.4503,0.0981
9260,-2.7854,0.2162,0.2006
9280,-2.1855,-0.0883,-0.2677
9300,-1.0931,0.0923,-0.0011
9320,0.1666,-0.5056,-0.0413
9340,0.7578,-0.0989,0.349
9360,0.0808,-0.0922,-0.1837
9380,-0.5944,0.347,-0.2518
9400,-3.9995,-0.236,0.318
9420,-1.4088,-1.2661,-0.2328
9440,-1.8834,-0.1722,0.3527
9460,-1.0183,-0.0566,0.0283
9480,-0.202,0.2518,-0.2
9500,0.2788,-0.1931,-0.605
9520,0.7477,-0.6128,0.3588
9540,-0.558,-0.411,0.1952
9560,-3.9995,-0.1584,-0.7924
9580,-1.8339,-1.0885,-0.3385
9600,-1.5723,-0.3223,0.1586
9620,-0.2183,-0.5427,0.5605
9640,0.2343,0.1803,-0.0531
9660,0.4526,0.0162,-0.2635
9680,-0.0432,-0.1058,-0.0895
9700,-2.7538,0.0006,0.1034
9720,-1.6995,-0.9158,0.2649
9740,-1.5564,-0.0021,0.2114
9760,-1.6505,0.0149,-0.1602
9780,-0.6703,-0.1177,0.0314
9800,0.5585,-0.1144,0.4211
9820,1.1487,-1.3394,0.1171
9840,-0.3124,0.0885,0.0525
9860,-3.1853,-0.8518,-0.2993
9880,-1.8605,-0.3899,-0.1345
9900,-2.1429,-0.2002,-0.1619
9920,-0.611,-0.542,0.0924
9940,0.3223,0.0178,0.1178
9960,0.4529,-0.0995,0.0018
9980,-0.0345,-0.1179,-0.2203
10000,-1.7281,0.0111,0.8922
10020,-1.7155,-1.7881,0.0026
10040,-1.7766,-0.5049,-0.0331
10060,-1.7179,0.4126,-0.0306
10080,-0.8152,-0.2094,-0.066
10100,0.0487,-0.1748,-0.1877
10120,0.4725,-0.5839,-0.2202
10140,0.0033,-0.0696,-0.4215
10160,-0.9659,-0.0465,0.1201
10180,-3.5437,0.6851,-0.0356
10200,-2.2588,0.213,0.0723
10220,-1.3552,-0.5798,-0.3517
10240,-0.4635,-0.1584,-0.0895
10260,0.6104,-0.329,-0.1908
10280,0.423,-0.4407,-0.2887
10300,-0.7073,0.5264,-0.3481
10320,-3.0414,-0.245,0.317
10340,-1.571,-0.6925,-0.3647
10360,-2.0872,-0.0265,0.0148
10380,-1.3964,-0.0284,-0.0496
10400,-0.0573,-0.2316,-0.4369
10420,0.4849,-0.6705,-0.5892
10440,0.3088,-0.8083,-0.4672
10460,-0.8035,0.3419,0.0369
10480,-2.6958,-0.1935,0.6725
10500,-2.4987,-0.2018,-0.2611
10520,-1.4807,-0.7463,-0.1183
10540,-0.5801,-0.6454,-0.267
10560,0.3022,-0.2638,-0.1276
10580,0.1525,0.3245,-0.0651
10600,0.4725,0.3467,-0.1144
10620,-2.276,0.059,1.5073
10640,-1.2157,-1.813,-0.5487
10660,-1.6481,0.0608,0.4978
10680,-1.3597,0.1261,0.0061
10700,-0.5819,-0.2849,-0.231
10720,0.353,-0.4884,-0.3497
10740,1.0669,-1.1974,-0.4032
10760,-0.3513,0.3252,-0.1792
10780,-3.9995,-0.9745,0.3568
10800,-2.3027,0.0245,-0.1891
10820,-1.64,-0.4121,-0.4091
10840,-0.3729,-0.4835,-0.064
10860,0.4344,-0.2152,0.0911
10880,0.1815,0.0781,0.0447
10900,0.207,0.0376,-0.139
10920,-2.5054,0.4753,1.6863
10940,-1.7996,-1.5386,-0.2764
10960,-1.5,0.0831,0.2926
10980,-1.6188,-0.0219,0.2516
11000,-0.3838,-0.2703,-0.2247
11020,0.245,-0.3656,-0.7896
11040,0.3483,-0.7732,-0.1674
11060,0.2578,0.2521,-0.4006
