timestamp,ax,ay,az
0,0.4604,0.2758,-0.5084
20,0.1592,0.1953,0.2457
40,-0.8706,-0.6182,0.3738
60,-2.666,-2.1492,0.8209
80,-1.7456,-0.3367,0.2249
100,-0.9615,-1.6896,0.0453
120,-0.4969,-0.6533,0.1399
140,-0.0627,0.2572,0.1178
160,-0.4677,0.714,-0.5028
180,0.1666,0.7281,-0.4608
200,-1.5593,-1.1327,0.719
220,-1.1511,-3.7048,0.3669
240,-0.9319,-0.9536,0.496
260,-0.8773,-0.6046,0.1561
280,-0.4833,-0.6321,0.1257
300,-0.0974,-0.5098,-0.0087
320,-0.2416,-0.3344,0.1121
340,-0.627,-0.1831,0.6519
360,-1.2916,-0.7264,-1.2101
380,-0.6166,-0.7218,-0.0189
400,-0.6807,-0.4624,0.0099
420,-0.7628,-0.4984,0.3069
440,-1.0244,-0.5458,0.2223
460,-1.012,-0.4196,0.2361
480,-0.7206,-0.4995,0.2333
500,-0.9817,-0.4844,-0.0559
520,-0.7571,-0.4854,0.3577
540,-0.6191,-0.8583,0.2898
560,-0.8861,-0.3489,0.3101
580,-0.8381,-0.2892,0.4115
600,-0.8951,-0.3079,0.3911
620,-0.8263,-0.3512,0.3376
640,-0.8195,-0.5223,0.3889
660,-0.8013,-0.4774,0.3649
680,-0.816,-0.4697,0.3132
700,-0.8585,-0.3998,0.3055
720,-0.8173,-0.4327,0.3143
740,-0.8231,-0.4646,0.3018
760,-0.8082,-0.5076,0.3022
780,-0.8246,-0.4998,0.2972
800,-0.8239,-0.4962,0.2847
820,-0.8284,-0.4758,0.283
840,-0.8369,-0.4731,0.2898
860,-0.8175,-0.4778,0.277
880,-0.8301,-0.4437,0.2961
900,-0.8479,-0.4424,0.2963
920,-0.8287,-0.4573,0.2936
940,-0.8207,-0.4713,0.2832
960,-0.8278,-0.4927,0.2979
980,-0.8256,-0.4877,0.3173
1000,-0.824,-0.4806,0.2859
1020,-0.817,-0.4825,0.2905
1040,-0.8091,-0.4816,0.296
1060,-0.8248,-0.4589,0.2899
1080,-0.8284,-0.4565,0.2852
1100,-0.8291,-0.4655,0.2963
1120,-0.8328,-0.4784,0.2969
1140,-0.8153,-0.4847,0.29
1160,-0.8177,-0.5085,0.2925
1180,-0.8094,-0.5007,0.2821
1200,-0.8055,-0.4923,0.2908
1220,-0.818,-0.4747,0.2838
1240,-0.8325,-0.4891,0.2866
1260,-0.8049,-0.5043,0.2866
1280,-0.8052,-0.5055,0.2755
1300,-0.8134,-0.4978,0.2747
1320,-0.8136,-0.4982,0.2804
1340,-0.8181,-0.4957,0.2753
1360,-0.812,-0.5083,0.281
1380,-0.8076,-0.5029,0.2745
1400,-0.8203,-0.4944,0.2705
1420,-0.8264,-0.4766,0.2628
1440,-0.8246,-0.4806,0.2612
1460,-0.8269,-0.4838,0.2549
1480,-0.8326,-0.5009,0.2589
1500,-0.8229,-0.5051,0.2695
1520,-0.8207,-0.5139,0.2736
1540,-0.8169,-0.5013,0.2598
1560,-0.8186,-0.5051,0.2716
1580,-0.8229,-0.4818,0.2649
1600,-0.8237,-0.4937,0.2684
1620,-0.8322,-0.4757,0.2737
1640,-0.8154,-0.5037,0.2568
1660,-0.826,-0.4893,0.2694
1680,-0.8154,-0.5043,0.271
1700,-0.8101,-0.5061,0.2783
1720,-0.8145,-0.5054,0.282
1740,-0.8185,-0.4811,0.2728
1760,-0.796,-0.5289,0.28
1780,-0.8097,-0.5326,0.2572
1800,-0.8047,-0.6227,0.3043
1820,-0.7855,-0.5762,0.3457
1840,-0.8767,-0.4908,0.2728
1860,-0.7449,-0.4802,0.3605
1880,-0.6846,-0.3048,0.3771
1900,-0.7217,-0.1848,0.3317
1920,-0.7815,-0.4115,0.4214
1940,-0.9263,-0.516,0.4731
1960,-0.9628,-0.5476,0.4733
1980,-0.9613,-0.5961,0.3239
2000,-0.8444,-0.6184,0.2637
2020,-0.645,-0.3182,-0.0035
2040,-0.3575,-0.113,0.1049
2060,-0.6459,-0.3453,0.1273
2080,-1.4019,-1.3761,0.8195
2100,-0.708,-0.5239,-0.0585
2120,-0.7874,-0.3549,0.1317
2140,-1.5323,-1.101,-0.0981
2160,-1.1823,-0.8798,0.1627
2180,-0.6327,-1.1362,0.1781
2200,-0.5571,-0.272,0.2543
2220,-0.4196,0.762,0.4707
2240,-0.2593,0.603,-0.4325
2260,-0.2245,-0.5724,0.4181
2280,-2.8928,-1.7974,-0.8788
2300,-1.3694,-1.4019,0.3457
2320,-0.934,-0.7596,0.0123
2340,-0.4404,0.2891,0.4519
2360,0.4094,0.3586,-0.5874
2380,0.2555,0.1683,0.1224
2400,-0.8304,0.0859,0.715
2420,-3.9995,-1.9856,1.1012
2440,-2.0776,-0.7373,-0.0513
2460,-0.7037,-1.8763,-0.3895
2480,-0.5343,-0.3792,0.0682
2500,0.3175,0.116,0.745
2520,-0.2048,0.2017,-0.5048
2540,-0.3586,0.2062,0.1268
2560,-2.8058,-1.9899,0.407
2580,-1.8516,-0.7581,0.9939
2600,-1.1075,-0.8599,0.1993
2620,-0.4707,-0.3615,-0.0035
2640,0.2803,0.2725,-0.0741
2660,0.1125,0.4106,0.0928
2680,-0.6653,0.2726,-0.0316
2700,-2.2505,-2.5475,-0.7305
2720,-1.3129,-0.2234,0.2632
2740,-1.2931,-1.481,-0.3525
2760,-1.2355,-0.9587,0.0461
2780,-0.5283,-0.5825,0.0426
2800,-0.0658,0.2964,0.0868
2820,-0.3326,0.5488,-0.0723
2840,-0.5751,0.6338,0.1252
2860,-1.6248,-1.2069,-0.0111
2880,-1.0963,-3.4196,0.6807
2900,-1.1418,-1.3545,0.0219
2920,-0.9222,-0.3302,0.2391
2940,-0.0863,0.0009,0.0836
2960,0.3224,0.3624,-0.141
2980,0.0431,-0.054,0.1033
3000,-1.1121,-1.2073,0.0131
3020,-1.9519,0.4888,-0.0919
3040,-1.5886,-1.0229,-0.0972
3060,-1.1182,-0.9858,0.2437
3080,-0.5878,0.0691,0.2595
3100,0.1306,0.4659,0.6329
3120,-0.2048,1.0001,-0.0089
3140,-0.6454,-0.2976,0.3667
3160,-2.306,-2.1211,-0.3364
3180,-1.1417,-1.7754,-0.0763
3200,-1.1503,-0.8937,-0.0621
3220,-0.6558,-0.0223,0.3829
3240,0.3074,0.1575,-0.2836
3260,0.453,0.4343,-0.0898
3280,-0.9083,-0.196,-0.3099
3300,-3.5173,-3.2177,0.7515
3320,-1.8047,-0.4067,-0.0918
3340,-1.1271,-1.2174,0.0449
3360,-0.4957,-0.3522,0.1387
3380,-0.0161,0.3575,0.8062
3400,-0.9734,0.8236,-0.1749
3420,0.0652,0.0865,0.2906
3440,-1.8569,-0.6283,-0.2272
3460,-1.0198,-1.947,0.4875
3480,-0.9969,-0.8423,0.3531
3500,-0.3491,-0.01,0.1178
3520,0.4189,0.4548,-0.0541
3540,0.0833,0.3136,-0.2157
3560,-0.915,-1.3716,0.1648
3580,-3.0697,-0.1016,0.0748
3600,0.3141,-0.136,0.1215
3620,0.0692,1.356,1.7114
3640,-1.1487,2.9697,-0.0803
3660,-0.1685,-0.3245,0.0531
3680,-2.5253,-1.713,0.8904
3700,-1.3173,-0.8884,0.2667
3720,-0.2048,-0.2216,-0.0028
3740,0.3145,0.4661,-0.4795
3760,0.402,-0.6036,0.7864
3780,-1.7015,-1.2682,-0.7173
3800,-1.8861,-0.4508,-0.283
3820,-0.1315,-1.3523,-0.1005
3840,-0.007,0.4534,0.6036
3860,-0.8506,1.2118,-0.8146
3880,0.3246,0.075,0.5377
3900,-2.536,-1.6329,0.1522
3920,-1.1597,-2.3632,1.0359
3940,-0.7025,-0.8682,0.1888
3960,-0.3486,0.4379,-0.2885
3980,0.7709,0.2683,-0.0398
4000,0.3699,0.3912,-0.0721
4020,-3.4722,-3.9995,-0.6827
4040,-1.9944,-0.8322,0.0409
4060,-0.2559,-0.2155,-0.2535
4080,-0.7101,0.7897,0.9926
4100,-1.1919,1.1713,-0.0211
4120,-0.1447,-0.9391,-0.0869
4140,-1.9939,-2.3229,0.8876
4160,-1.8342,-0.9845,1.1172
4180,-0.4272,-0.1263,0.0936
4200,0.5366,0.4504,-0.6133
4220,0.5006,-0.2764,0.5502
4240,-2.1145,-3.8623,-1.1171
4260,-1.4442,-0.6367,-0.1147
4280,0.2482,0.002,-0.3096
4300,0.3883,0.1224,0.2272
4320,-0.9857,0.6477,-0.7435
4340,-0.6215,-0.5448,0.0524
4360,-3.8564,-3.974,3.4771
4380,-1.3688,-0.531,0.4039
4400,-0.0211,0.1584,-0.2778
4420,0.66,0.4331,-0.5371
4440,0.511,0.2444,0.8605
4460,-2.8093,-3.4449,0.6438
4480,-1.7097,-0.2206,-0.0438
4500,-0.6122,-1.5658,0.0912
4520,-0.1215,0.4498,0.4427
4540,-0.3135,0.4523,0.4921
4560,-0.0027,1.1342,0.4603
4580,-2.7201,-1.5258,0.6233
4600,-0.8562,-1.3652,-0.3402
4620,-0.7117,-0.8412,0.3213
4640,-0.3076,0.1595,0.0336
