timestamp,ax,ay,az
0,-0.1737,0.697,-0.353
20,-1.8446,-1.1542,0.1194
40,-1.3271,-1.4332,0.8312
60,-1.677,-0.4454,0.3425
80,-0.9866,-0.2874,0.1658
100,0.0566,0.1387,0.0767
120,-0.1384,0.2795,-0.1484
140,-0.4913,0.136,-0.0599
160,-2.4949,-3.9995,0.6796
180,-1.1302,0.157,0.3562
200,-0.89,-0.1598,0.486
220,-0.886,-0.2533,0.1913
240,-0.4272,-0.5487,0.4187
260,-0.2775,-0.4701,0.1257
280,-0.5267,0.3163,-0.1105
300,-0.6149,0.4009,-0.1801
320,-1.8839,-1.6906,0.0963
340,-1.2837,-1.1779,0.613
360,-1.4348,-0.1576,0.4185
380,-1.2886,-0.332,0.3734
400,-0.5144,-0.316,0.1205
420,-0.1699,0.155,0.058
440,-0.7034,0.3175,0.1746
460,-1.1833,0.2322,-0.1598
480,-0.7581,-0.9718,0.9138
500,-0.8987,-1.041,0.3604
520,-1.1655,-0.5457,-0.1554
540,-0.7123,-0.1005,-0.0107
560,-1.0465,-0.4901,0.1818
580,-0.8121,-0.6044,0.2465
600,-0.7478,-0.4133,0.2371
620,-0.7742,-0.3646,0.2349
640,-0.8428,-0.3195,0.2303
660,-0.8873,-0.2266,0.3036
680,-0.8792,-0.6759,-0.0923
700,-1.0187,-0.5929,0.3634
720,-0.5953,-0.6259,0.2173
740,-1.1036,-0.1091,0.2622
760,-1.256,-0.3966,0.3499
780,-0.7391,-0.4771,0.2911
800,-0.5903,-0.5134,0.2434
820,-0.7239,-0.3252,0.3816
840,-0.8107,-0.3724,0.4087
860,-0.7688,-0.3259,0.3134
880,-0.9384,-0.2532,0.4703
900,-1.0537,-0.4303,0.5332
920,-0.7728,-0.6025,0.3903
940,-0.7615,-0.4082,0.3403
960,-0.8469,-0.3065,0.2704
980,-0.8693,-0.3517,0.329
1000,-0.8469,-0.5121,0.2692
1020,-0.7151,-0.6029,0.0482
1040,-0.7939,-0.6051,0.2053
1060,-0.8959,-0.4191,0.127
1080,-0.9299,-0.3354,0.1705
1100,-0.908,-0.3137,0.2218
1120,-0.8469,-0.4392,0.0917
